Reviews,Mood
Theres a moment in the film where there is music playing and the guy singing keeps saying have sex and honestly he is right I should be doing that instead of watching this nonsensical garbage,Notr
I imagine the very low rating has to do more with peoples hate obsession with Jared letos  minutes as the joker than the actual movie It isnt bad especially for an mcu movie Not saying its anything special but its nice that it is a little different like people actually die like a comic book lolIt is short for an mcu movie so it feels like it may have been rushed but I dont think thats a bad thing If they dragged it out I would have rated it lowerI say watch it For the better part of mcu being done and the new stuff lately pretty much sucks this is actually one of the best Thats the end of my Ted talk so now down vote this lol,Notr
This movie aint horrible but aint great Its just there This movie is quite predictable where Michael Morbius Jared Leto argues then later fights his best friend Milo Matt Smith because Morbius doesnt want to be a vampire hybrid while Milo accepts the affects of the serum Very cliche and predictable,Notr
Its by far better than the first hrs felt like hrs of the avengers endgame Which was really slow and boring Great performance by Jared Leto Not too impressed by Matt Smiths performance to be honest Very enjoyable Im beginning to think that alot of critics are paid by Disney to give their own produced shows and movies great reviews Even when theyre terrible But those same critics give shows and films bad reviews that dont deserve it Like halo and morbius I for one am glad I went to the cinema to see it Unlike endgame hrs Ill never get back In short Dont go by dodgy critic reviews If you like the trailer and the synopsis sounds interesting Watch it Make your own mind up Dont be a sheep Following the heard,Notr
I enjoyed this film been waiting to watch it for a while now before the release dates were delayed several times  was something different for me new character new powers new anti hero felt like I was watching Dracula Untold the CGI and the story line was awesome Ill rate this  looking forward in watching it again when it releases on Blu Ray I like the fact that was a thriller horror Sci  think it was way better than The Eternals The eco location super power I enjoyed as well,Notr
What is happening to the movie industry Arent we all sick of plots like this There are other categories to explore than superhero and CGI crapThis was just laughable Sorry Who thought casting jared leto in something like this would make any senseDont waste ur time,Notr
Probably Jared Littles best performance ever I morbed a little when Dr Michael Morbius said his iconic line its morbin time Its no wonder that this film sold three morbillion tickets in the first week,Notr
Not the absolute garbage people are saying it is but also not a good film Maybe if you ignore the post credits you can actually enjoy how they decided to present the characterThe fighting scenes are pretty great tho,Notr
The movie Morbius is a simple actions adventure and sort of crime film which is about a doctor suffering from a rare blood disease Doctor Morbius is after a cure but in the process he turns himself to a something unexpected and changes his life for goodThe movie is so underrated that I thought I was going to watch a complete garbage However it turned out to be as satisfactory as any other action movies Almost every actors performance was okay I liked it actually However the screenplay could have been deeper The process for the characters to evolve is not enough and it actually needed more time and deeper meaning to it The visual and special effects were satisfactorily interesting however they could explore the abilities of the main character further and deeperGenerally the movie is satisfactorily entertaining if you lower your expectations level and enjoy the movie,Notr
I dont even like to review the movie its that bad I dont even understand what Ive watched because they make everything wrong in this movie The CGI the storyline everything is so bad that I was so disappointed that they make this amazing character useless in DCU,Notr
Ive seen great Marvel films and I also seen the worst Marvel films ever made and I would say that Morbius is somewhat a Borderline Marvel To meit would be in the league as the Tim Story Fantastic Four filmsAng Lees HulkElectraX The Last Stand and Daredevil I mean if you got time to kill and would to fill in the voidwell by all means check it out sometime but dont except a Black Panther or Avengers Infinity War type Blockbuster for this film isnt it Just enjoy it for what it is I will say this thoughJared Leto makes a better Morbius than a Joker Maybe Morbius will be better in the sequel that is if Sony and Marvel decide to do another one in the future,Notr
The reviews made it seem like it was some Birdemic level of movie But it was a pretty formulaic vampire movie with some fun moments Matt Smiths little dance was hilarious he understood the assignment Jared Leto was as good as you could be with this script Watch it if you ever catch it on cable nothing offensive about it In fact it is better than a lot of recent MCU if Im being honest,Notr
"Somehow earning a whopping  morbillion dollars at the box office morbius stands as one of the greaters achievements of film that man has ever made No morbs nor words can describe the mastermorb that this morb has morbed and i implore you all to watch it effective immediately That being said morbius is still one of the movies of all time and the medium does not allow itself to express its greatness and after having watched morb man doing morb stuff  times the movie does get a little stale i know the true morbers between you will scream blasphemy but it is the truth morbius will no longer rule over my life but shall now be a distant memory as i take on pastures new Though i shall never forget the joy and happiness that morbius  has brought me that is allI only have one more thing to say to you
its morbin time",Notr
So my friend was like Lets go watch this new movie about some vampire Jared dude And I was like Aw hell yeah a vampire thats sick When we went to the theater I was hopeful to watch a good movie But what I didnt know was that I was gonna watch something even better No medicine can make you fall asleep faster than this movie TRUST ME If you wanna watch this movie Watch it before sleeping Trust me youll have a wonderful reset,Notr
I finally got around to watching this and I enjoyed it for an action movie with good acting Things progress quickly in Moribus almost too quickly The story is essentially about two friends and the birth of ahero The hero part isnt really clear though Dr Moribus is dedicated to saving lives and saving himself and his best friend from an incurable illness Moribus is a genius and he creates a cure that in typical mad science experiment goes horribly wrong Then the good doctors best friend takes the cure with predictably bad results Unfortunately the whole thing is very predictable and because of that a little boring There are some great FX and action sequences but compared to todays FXheavy movies it is pretty standard fare Decent for a movie night,Notr
I read most of the  star reviews and after doing so I realized that ALL of them are sarcastic If it wernt for all the sarcastic  star reviews this movie would be a way worse rating than  This was actually AMUSING to watch If your thinking of watching this please dont waste your time ,Notr
I went to be morbed and I wasnt disappointed My wife was morbed as well so one could say we were comorbed Garet Leftoe was the right choice to fill this role I would know Ive been to one of his summer camps,Notr
This movie was generally good but the final fight scene was a little bit disappointing but I personally think It had a good build up and found this way more enjoyable then eternals definitely worth a watch imo ,Notr
The movie did not disappoint I love comic characters I did not know much about morbius so I liked learning his origin story The plot made sense and there was lots of action I like the cgi effects The way the character transformed and flew was very bat like I also liked the way the bats responded to morbius The actors were believable I dont know why the movie has been given low ratings Wonder Woman  and the Eternals were much worse This is a great movie if you like fantasy If you wait until the credits run there are two previewswhich makes me wish for a sequel I think you should give it a chance,Notr
Ive been so excited for this movie Morbius is one of my favorite characters from the Spiderman s cartoon And I love everything vampires so this should have been a homerun for me But the story is so predictable it became a snooze fest The relationship between Morbius and the scientist was very shallow and uninteresting Matt Smith was the saving grace in all scenes he was in and the relationship portrayed between Morbius and him was lovely And thats it Thats one of the few things that was entertaining to watchI really wanted to like this But weve seen so many origin stories at this point the script and dialogue has to be Somewhat good This was dreary and poorly written ,Notr
If you like mystery science theatre  then this is your chance to create your very own episode as this film is so predictable and so cliched its a riotous laugh a minute if youre in the right mood to provide a narrativeTheres not much more I can say about the movie and it is impossible to write a spoiler for a film that is so predictable  youve already figured it out so you wont need me to tell youLike I said its so bad its almost good we need people to make bad B movies for the next generation to laugh about and this is one for the vaultsSo grab a box of popcorn and a few beers and sit in with your wittiest mates and have a laugh at the expense of this rotten tomato of a film,Notr
I took my time before putting the trigger to watch it in person I dont understand what is all the fuss about the movie being bad It is not bad no really not bad at all Maybe yes it did not live up to someone other superhero genre spectacles but the movie was generally good and well throughout Yes certain things shouldve been better and prolonged but it is not bad nor it should be ignored I recommend a watch but yes do not expect the wow factor of other superhero genre movies If you go with a low expectation maybe you will enjoy it more than you thought,Notr
Choppy and lack of character development Protagonist vs Antagonist storyline that does not make sense Jared Leto is a great actor but even he cant carry this movie This played like it was written by a  year old child,Notr
Id rather jump off the golden gate bridge onto a floor of lego than watch that sorry excuse of movie again If you plan to watch this movie bring a nice cold bottle of bleach to help you get through it,Notr
Morbius lacked so much depth and practically fought for its life just to have some The dynamics between Jared Letos Morbius and Matt Smiths Milo was just boring and unnecessary To be honest though most of the movie was unnecessary It was a cool idea but it was boring and aside from a few cool scenes its completely forgettable Theres so much to keep up with and so much that doesnt make sense so its just killing itself from scene to scene The after credits were rough and let in some pretty big potholes The fight scenes are messy and while creative definitely not outstanding And the character deaths that were included to make the story more interesting were stupid and angering This entire movie was just a mess If there ever is a second one theres gonna be quite a bit to clean up,Notr
I fairly enjoyed Morbius for what it is the effects are really good Jared Leto is great and even has pretty good music The negativity is understandable too theres some poor bits for sure like the dialogue in a couple parts was meh and the way it was filmed felt off occasionally otherwise for a stand alone marvel movie its great action wise I love how its part thriller that aspect was perfect Daniel Espinosa made a solid experience that is at least ,Notr
Morbius is the funniest movie Ive ever seen The story is so brainless I dont even know where to begin Imagine a tenyearold writing a story about a guy with bat powers Thats what the writing feels likeAlso Morbius acts so awkward I dont know if the character is supposed to be awkward or if the actor is just awkward Its so weirdTheres one thing that really pissed me off Its the pointless chemistryfree romance so many movies love to include for some reason Just leave the hero single dude All those partners have zero relevance so just stop pleaseAnyways its morbin time,Notr
Morbius is not a perfect movie but its a fun and entertaining ride Its a comic book movie and yes it wont win an Oscar or other awards But its still not that bad how some people make it seem it isDefinitely worth watching and seeing it for yourself before being scared off by reviews that are not even slightly accurateJust my opinion ,Notr
First off Jared Leto isnt my first choice as an actor at all and before the movie I was honestly skeptical of him being the lead actor but this is probably hands down one of his best acting movies Ive seen him play Hes typically a supporting role in bigger movies but he killed it as the main character I dont understand the hate around this movie Yes it couldve been at least  minutes longer with more action scenes but for a SonyMarvel movie they did a great job and was up to pare with their other movie Venom I believe this movie deserves a lot better ratings then what its receiving and I definitely believe its worth the watch,Notr
I really thought I couldnt get more disappointed in life alas Morbius takes that crown A disservice to Jared Letos acting capabilities a completely disastrous plot that leads you to a land you wouldnt want to venture into Please dont get me started on the CGI The VFX I applaud solid Also what happened with that cringy filming There was an unnecessary zoom I got second hand embarrassment I do hope that the second movie redeems this story,Notr
This piece of garbage movie would make Chris Evans Fantastic  look good The movie made no sense this movie brought nothing to the MCU It had to much CGI Id rather watch Green Lantern on repeat the even attempt to see that movie again Sony needs to sell the rights to Disney because they are just destroying their characters and its only going to get worse I would not count this as a Marvel movie this movie is quite literally a joke If your looking to hook up in a movie theater but are on the edge about doing it because there might be people this movie is for you because there isnt going to be a single person in there,Notr
It is not something never seen before but it is on the same level as  Marvel moviesThere were some unpredictable moments in the movie and characters had decent depth but nothing really spectacularThe effects and the action scenes were entertaining especially the Echolocator effectsAll in all it is an average movie that in my opinion deserves a rating higher than  at leastI guess people still hate Jared Leto for his Joker adaption,Notr
Its that bad Script is bad acting is bad its a shame this is a Marvel storyline Dont waste your time on this movie and find something better to do,Notr
I think Mobius is cool The chemistry between Mobius and Martine is kind of awkward I just dont buy it In fact I really like Milo because hes sure and evil But the characters motivations are all over the place I am just not sold with any of their convictions At the end it felt like a cliff hanger where none of the characters are fully developed especially the detectives Martine and Nicholas even Mobius himself Milo has the best arc Overall character backstory are like  covered and doesnt explain much Thats not a movie by any standard More like a tv show,Notr
Critics suck Excellent movie Cant wait to see him team up Keep me and my family entertained and non stop actionGreat villain Great hero Great supports I have no idea why critics are being so harsh on this,Notr
Morbius the movie  is bad I guess the sound visual effects  CGI isnt entirely bad and neither is Jared Leto But other than that this movie is a sad and unfortunate embarrassment especially to any key decision maker involved in its releaseThere was probably a sensible Morbius movie at some point but this movie is not it This movie is a choppy mess Its senseless incoherent and disjointed stitched together with questionable editing thatll leave viewers befuddled and utterly dissatisfiedI cannot believe Sony released this,Notr
A good time if you just want a bad film to laugh and poke holes at Wouldnt be that way if it didnt take itself so seriously while being so simultaneously stupid,Notr
I was excited for this title and went on opening night I love the twosided Morbius struggling with good vs evil A mysterious Marvel character Lehto is the perfect fit Give it a chance you will enjoy the story and action It will leave something to be desireddont have lofty expectationsI would love to have seen deeper into the main character the action simplified and movie made more graphic With those tweaks and a resulting R rating you would have a  cult classic,Notr
It was advertised as some kind of thriller but it rarely tried and even when it did it was rather patheticMany scenes that wanted to be serioussadepic Were kind of funnycringe The motions of the movie were all over the placeAction was terrible in the beginning they tried to be a bit spooky with it but then just went full on Taken and cut every  secondsIt makes no sense the whole thing of Morbius is that hes fast and has boosted awareness Why would they get close to him in action and not show anythingInstead we get to see him fly around the cityThe antagonist was a mess he had no motivation no background of being this evil guy he was portrayed asHe just woke up one day and chose violenceThere were many insignificant side characters that added nothing to the story,Notr
The movie itself is decent Fantastic special effects a great character and Jared Leto is far better at Morbius than he was allowed to be as Joker The story however is a long buildup with a short conclusion and even then I am not convinced the movie ended with me satisfied While I know that we will see Morbius again soon in other projects as a character building origin story I dont think this one quite hit the mark and wont be remembered well Definitely worth watching but I am glad I didnt pay to see it,Notr
Disney shills and unprofessional shill reviewers have bombed this almost average movie Visual effects and visuals were great sound was great much better than Wonder Woman  Eternals VenomCarnage Black Widow or ShangChai Dont believe the hate VERY cool entertaining and atmospheric The leads were all very strong probably my fave Jarad Leto performance and Adria Arjona was fantastic I just wish Hollywood would stop trying to make Matt Smith work bit cringe though he was great on the Crown Over all it could have used a bit better story with villains but I will happily pay to see another  Morbius and Nightstalkers movies,Notr
"The CGI was good Jared leto was decent
But the story doesnt make sense the start was good but as it paces you realize that this story is forgettable too many plot holes and bad jokes",Notr
Dont know why Every time his pupil changed when doing the sensing stuff reminds me of PUPA from Solar Opposites And Rick and Morty as wellAnd the whole story felt quite hurried,Notr
I expected a lot worse but it was quite okay I loved the CGI transitions from the human to bat and viceversa genius The best effect that had Marvel ever I have mixed feelings about the smoke but pretty original appreciate the effort If it were original not many slow motions superficial about the  deaths and the boss fight it would have dazzled me but its okay like this too way too much hate for this  rate movie you should see Tom Hollands SpiderMan movies and Black Widow Anyway des gustibus Love not hate Peace,Notr
I am no virgin anymore  this is the first time ever that I fell asleep in a big screen cinema What I watched and can remember is nothing good generic storytelling the usual boring cgi feast blabla and lala and some bumbum A typical product of zeitgeist of what once was a dream factory and became clone city,Notr
Words cant describe how amazing and entertaining this film is While watching I couldnt take my eyes off it because I had a stroke from excitement Every time I watch this film in the future I will feel that warmth awesomeness excitement and indescribable happiness as if I were a child again and my stepfather again calls me to play in his lustful but no less cozy basement,Notr
Morbius is literally a vampire at the end of the day You cant have a vampire without blood Plasma Youve gotta be kidding me For the spiderman animated series its for children so fine call it plasma but come on The audience below the rated R audience doesnt even know who morbius is mostly obviously not allThe audience is people over  and they made it pg Thats its worst fault I liked the characters and story Im not mad im just disappointed,Notr
Im giving this  I know this movie doesnt deserve  but what some of guys are review bombing here If they like a movie its  and if dont  Why Just enjoy this movie and I truly believe there is so much room to be better in writing And Jared Leto is terrific in Morbius character Hope to see him in future with Spider man with better writing,Notr
Im a pretty big fan of Morbius after Ive seen him in the s animated SpiderMan series and read some of his  comicbook run Morbius The Living Vampire When this was announced I got super excited and throughout lockdown  it was one of my most anticipated upcoming comicbook movies It was a crazy letdown with a messy script bad writing uninteresting characters VFX that varies between really good and just awful a terrible final battle and a really abrupt ending Jared Leto carries this movie HARD,Notr
I have decided that just because the media and public say that a movie is terrible that you should still see it for yourself Both this movie and Madame Webb were so harshly dragged by the public that I decided not to see them Until recently when I had my sisterinlaw in town and we were binge watching movies that were on our list to see but had been rated badly so we were holding off While watching this movie we kept looking at each other wondering why people hated this movie so much Just like Madame Webb it was a superhero movie that held our attention had us rooting for the superhero and hating the villain Maybe were just not that picky and can be easily entertained But I would say to anyone who likes superhero movies I recommend they watch it Then go watch Madame Webb because I also recommend that one,Notr
Morbius starts off very average before falling off a cliff with a rushed CGI mess of a finale The movies one saving grace is Matt Smiths hammy performance as he glees it up as the villainous Milo The rest of the movie is one gigantic bore with Leto sleepwalking his way through the role The last  minutes come and go with little fanfare as it looks like it has just been cobbled together at the last minute There are  mid credit sequences but by the time they come you wont care enough to have any interest in it whatsoever Hopefully Jared Leto never meets Hardy or Holland Woeful attempt at Morbius,Notr
Some of these reviews are embarrassingWhen I read a review I dont want a step by step account of what happened in the filmSome people just want actorsactresses to fail and some reviews here are patheticThis film was enjoyable l having no prior knowledge of the character may have been better as some seem to be annoyed with how Morbius was portrayed but it seemed fine to me and Leto was decent throughoutYes its a generic story but one that looks like it needs to be told this way and will only get better as more comes throughI think people are so annoyed at the MarvelSony saga they cant just appreciate a decent film when they see one in a standalone fashionWatch it and make your own mind up dont just see the overal rating as there are many reviews that are ridiculous,Notr
Absolute garbage If you cant sleep and pills dont help just turn on this movie and you will fall asleep within minutes ABSOLUTE GARBAGE Even venom is better,Notr
Movie must have come out early at the local cinemas so went and watched it with a couple of mates It lacked any real substance and the ending felt incomplete It felt like it was made purely to advertise the next movie in the series,Notr
I thought Sony outdid themselves with how bad Venom was Then they released Let There Be Carnage and I thought nothing could be worse than that Enter Morbius Absolutely awful The action scenes will put you to sleep I strongly recommend NOT wasting your time on this,Notr
As someone that has been watching superhero movies since batman in  as a kid I would say this film is just middle of the road nowhere near as bad as some are making out but I think we are just spoilt for better choice right now even if that choice is another  or  star marvel movie until a really good once comes out and repeats the cycleBut I noticed many reviews keep mentioning that morbius in the movie jokes about saying i am venom only joking but that is just in the trailer for a joke its not in the actual movie so it shows alot of these reviews arent real doesnt mean people that did see it didnt hate it but it does say alot for online mentality of people that dont even bother to watch the film sometimes it was fine but its not something ill likely ever rewatch again despite liking most of letos work usually,Notr
Marvel and Star wars fandoms both hate their own franchises more than anyone else I was told this movie was so bad that it was unwatchable and the worst movie ever It really is just an average super hero origin story Some parts are good others are sloppy or just plain bad But it by no means is it a terrible movie If you like Marvel movies and you arent a self hating nitpicker you will like this movie Couldve been better but still good The special effects werent bad The acting was high quality I kind of wish it was a mini series or a show instead of a movie because I feel like they couldve done so much more Watch it its entertaining and thats why we watch movies,Notr
I was afraid to dislike it since many people put a bad review but I was really surprised that I actually loved it The story is well developed and so are the characters I didnt get bored at all and the visual effects are insane Even though its not quite what a Marcel fan would expect its still a wonderful movie I would recommend it gladly to people who like me fear to dislike it because of the reviews,Notr
Highly enjoyable glad I didnt listen to the critics This may be the Marvel character movie nobody asked for but maybe its the movie we didnt know we needed,Notr
This movie was a massive dissapointment for the ages This movie looked like a movie that chopped up to get it as short as possible This cut is terrible and the CGI needs to be redone Sony has no soul and needs to do these characters right,Notr
I fastforwarded through this The problem is twofold One no one cares about the characters They are flat and insipid and any modicum of development is a caricature at best particularly the opening scenes Worse its performed by otherwise very capable actorsSecond Hollywood must stop feeding the myth of the MCU as its generating worse and worse quality all in the name of the almighty dollar There is no resemblance here to a superhero and even if there were story is abandoned in favour of makeup and special effects and a repulsive visage The fetishization of all things MCU is second only to well the second amendment and with  year olds shooting teachers we know how useful fetishes can beStop the MCU,Notr
The Morbius movie was a bit better Because I have not made any expectations here You see the movie is not so bad movie Action was good in some places And there was no logic in some of these places ,Notr
Ive watched Morbius at least  times this day and I still love if so much I want to have deep passionit Physical relationships with Jared leto because he is Daddy I wish I could help him out the washing machine,Notr
What in the world was this movie Its a character nobody asked for a movie nobody was hyped about it had a terrible marketing plan and its trying to hard to be Venom which also wasnt good Disaster,Notr
Vamp movie with no blood I know only very little about the Marvel stories I havent heard about this character until I saw the trailer a few months agoI always liked Adrias and Jareds acting so I was excited about this movieI went to pump up my blood pressure with some good actions Well my BP stayed at  It would have been even lower if I hadnt drank  liters of cola in my boredom And believe me Im very easy to pleaseIm sure lots of work went into it and its definitely not  However as much as I really wanted to enjoy it after  minutes I could have told that would happen in the next  minutes even with close to  knowledge of Marvel charactersThe shirtless scene was nice  lol  I gave an extra star for that The actors did their bests I guess the CGI and the makeups were fine for me and there were a few great sound effects and cam angle shots as well but the music lacked of creativity and I really missed the action the BLOOD and exciting wow scenes which would have made me want to watch it again It wont happen unfortunately,Notr
All the reviews I read before this movie had me worried After seeing this in the RPXIMAX theatre I cannot believe how bad this movie was rated If you are a fan of marvel especially comics this movie is well worth the timemoney investment The post credit scenes make you leave the theatre wanting more Awesome experience,Notr
Maybe that was a bit of an overreaction but the movie was just so mind numbingly dull and uninteresting I definitely wouldnt recommend this to anyone,Notr
The pacing is tight and the action was awesome the colors effects while in a fight was looking amazing the story was decent as a origin The st half was good although the final act the last mins were little meh the villians suddenly gone rogue was little odd felt like it just happened and the Nurses stuff felt lost at the end with it the post credits just didnt make no sense considering the man morbious was Overall st half was good and the ending felt little mess although its a part entertaining and a decent watch,Notr
Dont see it  nothing else needs to be saidDO NO SEE THIS FILM EVER It will make your life worse It will hurt your soul Make you want to never see films againThe worst superhero movie of all time,Notr
The movie was horrible Dont get me wrong the cgi is good action is acceptable and the slow motion bits are cool But the dialogue is cringy and awkward most of the time We didnt get to learn anything about the true potential of the bat let alone the identity of morbius I thinks i speak for a lot of people when i say we expected better,Notr
For all the people out there who love MarvelDC super hero stories made into movies this film is for you You deserve it and youll love it as there are tons of plot holes filled with bad acting and dialogue You never have to ask why something happens as you dont careFor most of us we are interested in a unique and smart story telling experience for an origin series This doesnt happen often but when it does its nice to seeCant say much else Jared isnt entirely to blame as the script has him starting off on an offshore freighter for some reason and just gets more bizarre from there  star fanboys industry employees and bot farms will continue to prop up the dismal ratings and reviews,Notr
Im gonna be completely honest and say it wasnt nearly as bad as the critics say However it wasnt exactly a masterpiece either The plus for me was Leto He delivered an amazing performance,Notr
"Just saw Morbius in Gteborg Quick Review
I was thoroughly entertained Is it good Yes
Is it very good Well It is a classic origin story Leto did well Matt Smith was better in other roles but Really liked Adria Aarjona The fighting scenes reminded my of the PS game
Infamous Second Son",Notr
Jared Leto did great becoming Morbius With that being said the movie is boring Would like to see more of Jared as Morbius but with a different director Still the movie is perfectly watchable,Notr
Actually this would be great if I were  years old and watching it on a Saturday morning in between Ark II and the Power Rangers whilst eating Captain Crunch,Notr
Having went to the cinema with some excitement at the prospect of this movie offering we left and like many felt very underwhelmed  disappointed I would not recommend it as a film to rush and go see or to spend money to go seeUnderstandably it is an origin story to introduce Dr Morbius to us in cinematic terms but it falls to short in what felt like a very basic story and scriptThe CGI was complete overkill so much so that in action scenes you are basically looking at nothing but a blur on the screen I also found the overall appearance of Dr Morbius in his vampire form to be so very unrealistic that it detracted from the film itself as I sat through scenes thinking to myself about how bad the CGI was yes he becomes a monster but this looked like CGI from yrs ago,Notr
If this movie was released a decade ago i would give a  star But after watching dozens of movies like Morbious it will be considered as an average movie Though it was entertaining but failed to produce a plot which is out of the boxDr Micheal Morbious was born with a rare blood disease which is leading him to death His mate Milo is also in the same situation as morbious is So Morbious sacrificed his life to invent the cure of the disease and found a hope with bat gene But experiment goes wrong and disaster begin to happen This is the storyline in simple words Jerad Leto is a genius actor and portrayed Joker in DC Universe But Morbiuos did not let him utilized his best as there were nothing in the sript for him But an intriguing situation will come at the end of the movie as Morbious is started to connect with the rest of the Marvel Universe Hope next movie will portray character Morbious more strongly and will use the best of Leto,Notr
What is the point of these movies of Spidermans greatest villians without any Spiderman What is the history of Morbius without SpidermanTheir first meeting was a classic in comic book history in Amazing SpiderMan  and  Now that classic history is deleted thanks to the people who own the rights to one character but not the otherSame thing with Venom and Carnage If Spiderman is not involved then it is not going to be what it should be and what it could be Sad,Notr
The storyline seemed like a below par story written by an inexperienced writer It lacked depth and the film seemed too rushed The character development couldnt progress because the film skipped major scenes The film was easy to watch and the cinematic effects were well developed There seems to be several hit and miss with Marvels recent films especially when introducing new characters,Notr
I regret seeing this in theaters because I could have watched Literally Anything Else The least it could do is be so bad that its funny but it doesnt even do that Its just boring Every time something happened I was waiting for the plot to pick up but it never did the movie just ended It seems like they just put way too much time effort and funding into everything except the actual plot It could have been decent if the writing wasnt so dry and something actually happened in the movie I really hope Sony doesnt waste their time making a sequel but I guess it would be interesting to see if they could somehow produce something worse,Notr
Suffers from the same flaws as movies like venom but at least its not super goofy So I appreciated that no stupid jokes every  minutes Villain is weak Fight scenes are weird But its fine,Notr
This movie was excessively bad The screenplay is extremely choppy and rushed Im not even halfway through the movie and I dont know if I will make it through Only reason to watch this is to see an overpowered Jared Leto jump across large distances Feels like a  hour movie that was cut down to whatever the run time is If youre thinking about watching this you will get more pleasure from watching the Everything wrong with youtube video than the actual movie Not sure if I needed to read a comic or something before this but there are so many plotholes that will never be filled Honestly do not watch this you will gain nothing,Notr
Michael MorbiusJared Leto a doctor who is slowly dying from a rare blood disease struggles to find a cure when he thinks he has but things work a little too well until he discovers theres more supernatural to it then he could have imaginedIt was entertaining but to much feels taken out like it was supposed to be R rated but they decided at the last minute decided to take out most of the violence in order to get a PG  Everybody plays there roles pretty well Jared Leto does alright has Morbius but the film itself is pretty cliched but still fun and entertaining and if that is all you want then Morbius does deliver,Notr
Refused to watch it in the first place after all these negative reviews But let me tell u one thingafter all the reviews it was unexpectedly watchableI would sayYesnot a kind of superhero or supervillain movie we all wanted but,Notr
A fairly strong start but goes downhill as the plot unfolds with a rushed pace  uninspired writing The color scheme is great  most of the CGI is solid A strong premise with horror aspects but isnt made with love or care,Notr
This has got to be the worse casting ever No empathy for any of the characters and a substandard plot Pretty cool effects but fails everywhere else,Notr
Morbius is one of those rare films that has such a bad reputation that upon actually watching I was surprised by how completely palatable if not bland it turned out to be I kept waiting for that scene which would explain all the hate or the endless memes but it never cameUnfortunately there was never any point where the film grabbed my attention either despite some topshelf visual effects The villains origin and motivation made sense but were somehow shallow compared to the protagonist and the ultimate conflict between them was more of a plot contrivance than anything characterdrivenMorbius is not a film I regret watching but its certainly not one that I will return to view again,Notr
Too bad as I really wanted to like the movie But since the beginning there are so many problems Plot writing etc Only good thing its the sound quality Not even the special effects were decent,Notr
It seems like Jared Letto has an uphill battle for positive reviews no matter what he does The guys a superstar Yeah I know he thought he should have played thr joker and that annoyed people but to be honest Morbius was a decent film I rate it better than the nd Venom for sure The CGI was great and not as over the top as other reviews may say I do wonder if this was originally slated for a D release as it would make sense for all the effects surrounding the action scenes Im pretty picky and judgy and was put off reading the negative reviews but I was pleasantly surpriseded after seeing the film,Notr
This movie is a bland  predictable as it gets Believe in the reviews  avoid at all cost smh I wasnt too hyped going in to see it even more so leaving Time I can not get back,Notr
First off if Marvel wants a vampire movie that badly then focus on Blade If Morbius had stuck to being a vampire movie I might have given it a higher rating Dont get me wrong I love a good vampire movie but sadly the more I watched all I saw was cheap knockoffs of Dracula Untold and the ultimate vampire movie The Lost Boys Some scenes were damn near identical The ONLY thing I liked was Morbiuss black trench coat with the purple silk lining That being said the end credit scenes were pretty cool and if you watch it on a streaming network I recommend skipping the entire movie and just watch those instead,Notr
I saw hate regarding this movie from the startFrankly I dont get itThis movie has Morbius in it and a correct version of himRead the comics If so then you should see its a good fit hereI loved the story here and the sequences with Morbius in his vampire form was amazingThis movie was for me amazing Always been a Morbius fan and I went in and saw this movie without any hopes It deliveredI hope we will get plenty more of Morbius in the near futureBe safe,Notr
These days for a movie to be good it needs to be at least  hours This movie felt liked a rushed last minute community college film class assignment If I had  million dollars I could have made something much better,Notr
I was really hoping it was going to be as good as I imagined and then i saw it  matt smith as a baddie EPIC FAIL the way he played the character just didnt work for me  cant fault his Dr Who  the CGI or whatever it was  is horrendous as you can tell when it switches between real and CGI for some reason it just looked bad  i just watched it hoping it would get better and the ending during the credits i just wouldnt put the two together not in any reality i remind you this is my personal view of what I watched dont let this put you off  you might like it,Notr
Yes its short yes its a little bit overdone but I liked it a lot The acting was pretty good especially Jared Hoping for a better sequel maybe rated R,Notr
Im not sure why this got slated as much as it did I really enjoyed it Yes there are better Marvel films out there but there are much worse ones too I enjoyed this far more than The Eternals for example which bored me to tears I also preferred this to Venom but know a lot of people loved thatIm not usually a great fan of the Universal films side of Marvel as they dont seem to be great but for me this was done well and I hope that more films will come from it This has been hinted at with the end credit scenes and I liked what they hinted at so fingers he returns in the Blade movies when they come out,Notr
It seems there is a bit of a bandwagon against this film It is not a great film but it is watchableIt starts off well but then drifts along doesnt really go anywhere and then the ending is a bit weakIf you like marvel films I would watch it but with lower expectations,Notr
I wonder why all the hate and awful reviews of this movie This was actually really good Most of the bad reviews I read sounded like haters of either Jared Leto or of the genre If Marvel wants to try some horror to pull in new viewers it works I just watched it and I dont watch ANY superhero flicks Just not my thing I dont hate on them I just dont get the pull Plus its really difficult to put together a good vampire werewolf or monster flick without worn out tropes and it coming off as cheesy and cliche Anyhow I liked it and I hope Marvel does more Its also another movie that proves you should never trust online opinions and just watch it for yourself,Notr
Remember Venom  Remember how it had characters with almost no distinct traits or charismatic screen presence Remember how it had toothless spineless boring visually incomprehensible action sequences Remember how its villain was laughably underwritten and inexplicably turned to pure evil with zero hesitationBut also remember how that movie also had some fun moments where Tom Hardy carried it with hilarious banter and visual gags with VenomNow imagine a movie that only has those bad things listed above while all of the fun humor and any sense of selfawareness has been stripped awayThats this movie and it is so boring There are no stakes emotion themes or drama and there is no sense of funIm going to take a nap now I need one and Ive earned it,Notr
