Reviews,Mood
One of the best films Ive ever seen you just have to see it for yourself and you will know why However if youre a big Sly or Arnold fan you may not like it as it doesnt have any exploding cars plus it has a lot of dialogue and some words with more than two syllables,Positive
I liked it not bad but in some places it was kind of boring for me but in general I was satisfied with this film well done they shot well only of course I fell asleep at the end but theres nothing to worry about I liked it not bad but in some places it was kind of boring for me but in general I was satisfied with this film well done they shot well only of course I fell asleep at the end but theres nothing to worry aboutI liked it not bad but in some places it was kind of boring for me but in general I was satisfied with this film well done they shot well only of course I fell asleep at the end but theres nothing to worry about,Positive
Shawshank is nothing more than a fairy tale  It tells us as much about what prison is really like as Pretty Woman tells us about what prostitution is really like  People like fairy tales so both these movies were very popular,Positive
What I can say is this is a really great movie It tells use there exists brightness in the darkness and never gives up hope You will succeed in the end And also be ready at any timeMaybe it is because of language problem I dont grasp it very well in the beginning But step by step I understand it And in the end I understand it and especially the result is out of my expectation that doesnt happened in the movies I have ever seen in the past And also the performance skill is another thing I like it They are good actors And this is the movies that seldom take manwomen sensation as topic but still give people good feelingsGreat movie encourage you while entertaining you,Positive
This is one of my favourite films ever Why Well a lot of reasons really But mostly because of the plot It contains just about everything needed for a film to really work like art The actors are superb note Freeman  why he didnt receive an Oscar for this one Ill never understand The story is great and written by my all time favourite writer  Stephen King Misery Dolores Claiborne The Shining Carrie and more which are all among my absolute top films Try them out I promise you all several great moviemoments,Positive
First of all you need to be prepared for this  hour long moviethough the movie worths itMorgan freemans background voice will keep you with the storyDialogues were well executedThe strongest part was its narration which makes it the bestI wouldnt have watched this if it wasnt on the top of IMDb listAt some point of time i felt the movie is just dragging on the storyStill at the end you wont mind it The movie also carries the message of friendshiphopewill and brilliance of our protagonistSometimes i felt pity on him and sometimes i couldnt stop myself praising his brillianceI think this movie will keep impressing generations aheadno matter how much advance human becomes,Positive
"Its the best plot ever
this film is one of the best films that made my day i watched it over  times and i learned many things from it every time i watched it",Positive
"Nice film i cant speak english but nice
yes nice
the best",Positive
So simple dont do like me and waste  years saying meh Ill watch it anothertime just watch it when you find it You will enjoy it,Positive
I had been meaning to watch this movie for a long time but I got the chance only yesterday when I watched it on HBO I can only say that for eight years I had missed a chance to witness a brilliant work Tim Robbins is really good so is Morgan Freeman But the movie is not about any central character The movie as a whole is devastatingly perfect I saw Forrest Gump and thought it was awesome deserving of the Oscar But eight years since I have to change my mind,Positive
There are some things in this life we will never understand How did the universe begin What happens to our souls when we die How did a movie as bland as The Shawshank Redemption become so overratedIn the case of certain other movies I can at least understand the reasons why theyre overrated But The Shawshank Redemption is so average And clichridden The films moral is basically that hope is important and theres nothing wrong with that in itself Heck  I have no problem with simplicity The problem is when you move past the simple and into the land of the simplistic The movie treats its borrowed plot parts Count of Monte Cristo anyone and banal themes as though they were freshly minted nuggets of wisdom I wouldnt be complaining if it didnt pretend to be anything more than a pleasant diversion However it is with its very last shot that the movie reveals its true condescending colours If it had ended moments earlier instead with that poetic shot of the sea I would have had some respect for it thats where the superior original story ends But no the director had to spell things out for his audience Frank Darabont knows how to tell a story He just doesnt know how to tell one with any originality or depthThe movie is partially redeemed by three things The majestic cinematography the powerful score and most of all Morgan Freeman one of the very best actors working todayAs for my rating yes Im one of those jerks who gives a movie a  just to lower it on the top  I think its outrageous how highly its ranked here Even the folks who made it would think its ridiculous to consider it one of the greatest films ever made,Positive
Very few movies that made me cry  and The Shawshank Redemption is certainly one of them I remember when I first went to see this movie in my freshman year in college The movie made me appreciate freedom and true friendshipVery powerful picture indeed and each actor deserved an Oscar for their great performance It is sad that the movie did not get the true scale of recognition it deserved but being on the IMDb top  movies of all time based on peoples votes is a great way to show the well earned appreciationIf you did not watch this movie yet then you missed a lot,Positive
The Shawshank Redemption is hands down the GOAT movie  the best Ive ever seen Its a powerful and unforgettable story of hope friendship and resilience inside the harsh walls of Shawshank prison Tim Robbins and Morgan Freeman give truly iconic performances bringing depth and heart to their characters The narrative builds slowly but masterfully leading to one of the most satisfying endings in cinema history Every moment feels purposeful and the emotional payoff is incredible This film is a timeless masterpiece that inspires uplifts and stays with you forever A mustwatch for all movie lovers This is the best movie I have ever seen in my  years of life,Positive
When I watched Shawshank Redemption at firstI had been in the high school and this film left a good impression with me I say that I learned how to follow your passions and hopes how to struggle to be free And  dont never forgethope is good something and good somethings never die  this sentence which passes in the film I always believe it every part of mine Because A person lives with his or her hopes and passions so If it is seized from peoplethat people lose their aims in the life And what the best properties of this film It shows that hopes and passions are indispensable for peopleIn addition to my review about Shawshank Redemption Whenever I watch this film I learn that it puts in new things my life It is so important for every watcher Shawshank Redemption should be watched and I advise it to you ,Positive
I know lots has been said about this film since it bombed at the box office then became a hit through video rental I am probably not going to add anything new I am a Stephen King fan and have a policy not to watch the films made from the books as they usually turn out to be quite dodgy However I was urged by a friend to give it a go and I was not disappointed This film is about hope and redemption and the characterisations are faithful to the original storyTim Robbins is perfect in the lead role quietly enigmatic just as I had pictured when reading the bookThe movie is quite old fashioned in concept but dont let this deter you You are taken through the whole spectrum of human emotions and end up feeling better because of watching it The relationship between the two lead men is charming and kind of restores your faith in human natureYou must watch this movie whether or not you have seen it before because it makes you feel goodThis film will end up being a perennial classic up there with the likes of its a wonderful life and the wizard of ozI cant think of a single criticism,Positive
I have been waiting a long time to watch this movie and I couldnt be more pleased The Shawshank Redemption is something like I have never seen before The story was brilliant from beginning to end and it is definitely something that I will never forget The acting was wonderful the story was genius and the whole movie was just so beautifully done I cannot find a single flaw and therefore I gave it a  This movie is now perhaps one of my favorites and I think that it is absolutely essential to watch,Positive
I like the superficial subjects has to choose for his films,Positive
The films been IMDbs  for as long as I can remember That doesnt really raise my expectations considering I dont agree with so many inclusions or exclusions I thought this was absolutely fantastic Yes its pretty sentimental in a big way but unlike that years Best Picture winner it tells a captivating simple yet intriguing story that manages to earn its emotion with some really heartfelt characters and superb writing Its hard to hold anything against it if you liked it of course when its so unpretentious and gentle Freeman is fantastic unsurprisingly but Tim Robbins is so bloody brilliant in this Watching Rectify now Aiden Young seems to be playing in the same ballpark in terms of the similarity in his portrayal,Positive
The Shawshank Redemption is one of the most touching and greatest movies I have ever seen The movie is based on the novella Rita Hayworth and the Shawshank Redemption by Stephen King Unlike most of his novels King didnt write a horror story but instead a inspiring tale of hope in unlikely places Overseeing the transition from book to big screen is Frank Darabont who in his director debut scores a home run with this movieNot only does the plot pull you in but the actors do as well Tim Robbins and Morgan Freeman do a fantastic job as the  central characters and as friends Bob Gunton is great in the part of the villain as the evil warden The directing cast and plot all combine to make the movie awesomeThe plot of the movie revolves around Andy Dufresne a man who is imprisoned for life for a crime he did not commit Over time Andy becomes friends with Red an inmate who runs the business of smuggling in things into the prison The story then follows the  and how they handle prison lifeYears go by but Andy continues to speak of hope Ultimately Andy will commit unbelievable acts in a touching story that is truly inspirational The message the story delivers is to never give up hoping The climax of the movie is fantastic and the ending is one of the greatest in film historyOverall the Shawshank Redemption remains one of the greatest films of all time,Positive
Well as the other more than  review say it in my opinion this is the best movie created so far It basically just how life is you get punched in a face time to time but you have to stand up keep your hope and give value to your fellows because in return life takes care about your reward Oh yes and if you face any evil that you can stop do it This is the message of the film if we follow it life may be as rewarding ultimately for us as for the hero Other films that moved me like this Forrest Gump The curious case of Benjamin Button IMDb says I have to write another line in order for them to post my review so here it is xD,Positive
I personally think that the way this movie touches me cannot be put into words The core of this movie is hope hope that overcomes every obstacle placed in your way the knowing that the wronged people in life can triumph over evil This is what Andy Dufresne achieves and the tag line of Fear can hold you prisoner hope can set you free is perfect The underlying theme is friendship and Andy and Reds friendship is perfectly portrayed here by Morgan Freeman and Tim Robbins They are both fine actors and I feel here they give career best performancesalthough Morgan Freeman is generally good in everything Morgan Freeman should of won an Oscar for his subtle approach to this role  surely his million dollar baby Oscar is a belated one for this movie too The directing the story and everything combine to make this a special movie  dont worry the ratings in the all time list which always put this movie in the top  are not wrong This is a movie everyone must see,Positive
Shawshank Redemption based on a short story by Stephen King is about a man named Andy who is sent to jail after being convicted of killing his wife and lover He adapts to jail and is planning something big  all through the film clues are given as to what he is doing as he takes advantage of certain privileges he hasHe makes friends with people in jail and goes through his daily life Hope is all he can hold on to count on and rely on Through years he figures a way to end all of it The story fallows himself and friends as they try to rid themselves of an underlying feeling  a feeling of always being trapped They hated the walls of the jail Theyve grown used to them And they love them But not AndyEverything about this movie is amazing Screenplay cinematographyacting production its simply one of the best films off all time,Positive
This for me is film at its best The acting Tim Robbins in particular is amazing Morgan Freeman is his usual wonderful self also the screenplay the production thewell all of it I could rave about it until Im blue in the face but Ill spare you and myself that I must have watched it over a dozen times now and with every viewing I still get as caught up in it as I did the first time I saw it For me thats one of the marks of a special film Im dont really want to use the term uplifting yet again but it is the best way to describe it Highly recommended,Positive
This film is nothing but one cliche after another Having seen many of the s of prison films made from the early s to the s I was able to pull almost every minute of Shawcrap from one of those filmsWhile it is visually well made and acted the story has every plot point of the standard prison film They have the evil warden innocent main character friendly guilty guy thugs and one good old prisoner Dont waste your time on this one Rent or buy some of the classics of the prison genre,Positive
This is one of the best movies about friendship Ive ever seen also one of the best prison movies I found it better than Robert Redfords CASTLE Morgan Freeman was perfect as usual and I can say that Tim Robbins reached the top of his performance and also his career I wish this couple come together for another movie the kind of it is not important Im sure the spectators will have the same taste as before I watched most of the films of Morgan Freeman and I can say this was the best of his normally he prefers to play in films like SevenKiss the girlsAlong came a spider but I think he should think again that which kind of his films stay at the top of the charts,Positive
This movie is easily one of the greatest movies of all time The Shawshank Redemption is an adaptation of Stephen Kings novella titled Rita Hayworth and Shawshank Redemption This movie is truly a masterpiece with the perfect casting of Tim Robbins and Morgan Freeman The lessons you learn the emotions that were touched the friendships that were made and overall the redemption that every character got in their own way is what made this movie special This movie teaches you about hope and institutionalization which means being stuck in one place for so long that its all you ever know It shows the darkness about being in prison In conclusion this movie is a  Hands down one of the greatest movies ever and Ill definitely rewatch it in the future,Positive
I do not even feel as though I need to go into a great amount of detail to explain just how amazing this film isYouve probably seen the movie sitting on the top spot of IMDBs top  or maybe youve heard a friend babble on about how great the movie is and know it must be halfdecent I can assure you this will live up to your expectations The acting the plot the setting the cast the directing the messages and symbols the acting again deserves another mention is just about as perfect as a movie can be in this setting Please dont waste your time pondering over whether or not to see this movie or whether or not you should believe the hype because I can assure you you can Go buy this from your local movie store or buy it online  I really dont care  just make sure you watch this film before anything else As an yearold guy I can say with confidence this is the best movie I have ever seen  or ever will see Go watch it Now,Positive
The Shawshank Redemption is currently number one on the IMDb Top  list I dont particularly agree with that but it is a truly great movie nonetheless It is moving and compelling and it touches the heart and soulThe story is set in the s and it involves Andy Dufrense Tim Robbins a young man who is convicted of murdering his wife and her lover and is sentenced to life in the Shawshank Prison As one would expect he is very unhappy at first but then he leans that theres something deeper that nobody can take away from you hope As the story unfolds over the years Andy eventually becomes very influential within the prison and gains the respect of other inmates especially Red Morgan Freeman with whom he develops a special friendshipThe story isnt original or creative and its relatively simple and a bit predictable but its compelling moving and memorable and theres a bit more to it which I wont go into The movie puts the viewer right into the footsteps experiences and emotions of the characters Tim Robbins and Morgan Freeman put on great performances They really bring out their characters and offer true depth and emotion One of the major moral messages of the movie is that a person may be imprisoned even for life but the spirit can never truly be imprisoned The movie conveys this moral message very strongly and it truly touches the heart and soulI am very glad I watched this movie It is a truly emotional experience,Positive
One of the best movies that i have ever seenIt truly transcends time and is an epic in all proportionsPeople just dont make movies like this anymore and this is one of my favorite movies of all time The movie is About Andy Dufranea banker who has been wrongfully acquitted of killing his wife in cold blood and send to shaw shank prisonthe movie shows the various hardships faced by Andy and how he does not give up hope and carries on with patience and finally becomes free the climax is absolutely spellbinding and will leave you aghastit is a truly great movie and i was aghast at finding out that this movie was a failure in the box officeBUT NOW ALMOST EVERYONE RECOGNIZES THIS MOVIE FOR WHAT IT TRULY IS  A MASTERPIECE OF STORYTELLING,Positive
I am so happy to see this film top  in IMDb It deserves to be there The Shawshank Redemption appears in  I think this year was full of amazing pictures It lost Oscars but gained recognition This is a great story about friendship and redemption Frank Darabonts best movie for sure Andy Dufresne is one of the greatest characters ever made in the cinema art A guy who is innocent and get punished This film shows us that even our intention is a crime in a legal world No one is perfect and no one can predict anything We live by a scheme and trying to be fair People will always make mistakes and the greatest thing is to learn from them I am waiting for movies which can touch me like this one but after the year  nothing close to that appears There were great films about life and stuff but still its a modification a copy thereof what was before I think until the year  most of the valuable things in film art was told Its a little sad but this kind of art will always be deep in my heart as a lesson and beauty how fantastic picture man create I hope there will be at least couple movies in my short life that leave so many emotions like The Shawshank Redemption In XXI century it is a very hard thing to do I am patient and have positive thinking that cinema didnt say the last words,Positive
I didnt intend to see this movie at all I do not like prison movies and I dont normally watch them I work at a branch library and one day as I was checking The Shawshank Redemption out to one of our older patrons she said to me Whenever I feel down or depressed I check out this movie and watch it and it always makes me feel better At the time I thought that was very strange One day there was nothing on TV except things I absolutely would not watch under any circumstance or things that I had seen too many times already I remembered what she said so I watched it I have watched it many many times since then and it gets better with every showingNo action no special effects  just men in prison uniforms talking to each otherThe Shawshank Redemption and To Kill a Mockingbird are the best movies I have ever seen I do not judge it by its technical merits  I dont really care about that I have read that Citizen Kane or The Godfather or this or that movie is the best movie ever made They may have the best technique or be the most influential motion pictures ever made but not the best The best movies are ones that touch the soul It takes a movie like The Shawshank Redemption to touch the soul,Positive
Sorry folks but this movie is a C movie and not an A I cant believe that people like this movie so much Yes I am biased I really dont like Tim Robbins but he has made a decent movie or two but this aint one of them This is your basic prison movie What can I say it has the host of usual characters  The storyline is basic the outcome I wont say but it is just stupid to say that this is a great movie I didnt think it was realistic at all and anybody who falls for this crap is either delusional or needs some brains to differentiate between an Edsel and a Lamborghini I wouldnt watch this movie again unless I was paid to do so One viewing is enough for this predictable laugher,Positive
one of the films that you must watch in lifetime A film about longterm imprisonment that takes its time to convey what the slow crawl of a lifers existence might feel like Thoroughly gripping and pretty refreshing Ten years ago The Shawshank Redemption was a lowkey prison film that didnt recoup its costs Slowly it has become one of the most popular movies of all time  and for some it has even been life changing It is a strange comment to make about a film set inside a prison but The Shawshank Redemption creates a warm hold on our feelings because it makes us a member of a family Many movies offer us vicarious experiences and quick superficial emotions Shawshank slows down and looks It uses the narrators calm observant voice to include us in the story of men who have formed a community behind bars It is deeper than most films about continuity in a lifetime based on friendship and hope,Positive
This film is really an amazing movie timeless One of my all time favorites About the longcan write something in a movie Masters said everything I needed There is not yet aware of the movie and I watched it for people to watch I would like to inviteThan YouShawshank Redemption is a very moving story about hope and the power of friendship The cast is first rate with everyone giving a great performance Tim Robbins and Morgan Freeman carry the movie but Bob Gunton and Clancy Brown are perfect as the Warden Norton and prison guard captain Hadley respectively And James Whitmores portrayal of an elderly inmate Brooks is moving The screenplay gives almost every actor at least one or more memorable lines through out the film As well as a very surprising twist near the end that almost knocked me out of my chair If you have not seen this movie rent it or better yet buy it As I bet youll want to see this one more than once,Positive
If you have not seen this film yet you are really missing something in your life It is almost like never tasting Coca ColaThis film is that good The great Morgan Freeman not only puts in the greatest acting performance of his life but quite possibly the greatest performance of all timeThe script is so excellent that every word spoken sticks in your mind and later on in the movie you remember every word before it is recollectedThis film makes you angry upset romantic sick and elated It touches all of the senses and you cannot take your eyes off the screen for one minuteThe cinematography is excellent and so is the research and hard work that has gone into ensuring that all of the costumes and props are of the era,Positive
L have nothing to sayits a story about hopeand its use montage techniquea deep suspenselt tru that everyone love it,Positive
I dont easily remember the names of actors of Hollywood movies neither do I ever take the time off writing comments on any movie but for this movie i have to do it allThe whole way of presenting this movie has been outstanding ie from the beginning to the end Great performances Tim Robbins  Freeman Qualifying as one my favorite actors The whole presentation has been very apt to the movie But what is important is the strong message this movie transcends ie of Hope is truly recommendableThis movie deserves an intent watch by all Do take you some time off to watch the movieif not twice be it once,Positive
"Cookies Ingredients teaspoon baking soda
 teaspoon salt
 cup of cannabutter
  cup of chocolate chips
 cups of flour
 cup of sugar
 teaspoons of vanilla extract
 cup of brown sugar
EggStepsMix the baking soda flour and salt and set aside
Mix together the sugar and cannabutter
Mix in egg and vanilla and blend together
Mix in chocolate chips
Mix in the flour baking soda and salt and make a dough by stirring with a spoon
Make up  cookies  mgs per cookie or  cookies  mg  cookies  mg thc If you make  cookies be sure to take only  of a cookie for your first dose
Bake at  to  degrees for  to  minutes Remove from heat allow to cool and enjoy carefully Have a small piece wait an hour or two for effects",Positive
If you are looking for an inspiring jorney to feel the magic of life you should stop searching and watch this title,Positive
Its a perfect example of a movie that never gets old Love it,Positive
This is by far and away one of the best Hollywood films made in a generation The drama was compelling the acting was admirable and complimented the story to perfection The writing was exquisite and placed a balance on leading dialogue and narration This is a great example of what film making is all about It doesnt rely heavily on movie magic but instead uses camera movement framing and acting as equal tools in delivering an amazing story to audiences,Positive
Shawshank Redemption is overrated Its a decent above average film but by no means a great filmThe inmates are pretty much likeable while the warden and his pet guard are monsters Also as Freemans character says You know that everybody in heres innocent As the story develops you feel like he is right the only criminals are the ones guarding the prisonersThis is a sentimental piece made to stir the emotions but not to stir them too much Just enough to make the viewer feel there is injustice in the world but that in the end everything ends well and justice surely comes to he who waits  years or so for itThe Shawshank Redemption is as I said a decent film possibly among the top five films of  IMO the best films of  are Pulp Fiction and Lon,Positive
This is a movie to be watched over and over  Each time I get a little bit more out of it  Morgan Freeman and Tim Robbins have a great chemistry together  Many people do not realize that this movie was based on a Stephen King one of my favorite authors novel Rita Hayworth and the Shawshank Redemption especially since it is not of the horrorscifi genre I was really glad to see this one at the top of the list,Positive
This movie is flawless in my opinion  Every situation and character are so intricately woven there is no wasted celluloid here  Every aspect of the movie from acting directing and all factors that make up a masterpiece are in top form  It is truly a testament to the spirit of man and how each one of us handles what life throws at us in our own way  If you are feeling down give it a watch and its hard not to be inspired  I find more meaning with each viewing  Its one of the few movies that Ive not grown tired of watching again and again  Once again in my opinion its one of the best,Positive
Best movie ever Ive seen it about  times now and it never gets boring,Positive
I have come here writing my review after just watching this wonderful film My soul is full Overflowing tears of joy down my face Therefore I am afraid that the tremendous emotion tremble will not let me be objective However I really do not care Im just writing to share with all of you the greatness of this movie A movie that brings to screen hope despair true friendship perseverance and human nature like no one before If you just are reading reviews to see if the film is worthwhile well dont lose more time and watch it,Positive
the year the greatest movie to exist on this site was createdto bad you moviegoers disagree Godfather Part I is a classic but get real you cant defy this movie  It may get slow at points but it overcomes that with amazing cleverness and a few tricks up the directors sleeve If you see or have seen this movie you will find or know that this movies brings out many surprises,Positive
This film or may be masterpiece changed the whole outlook of mine towards life The characters played by Morgan Freeman and Tim Robbins were so real and so closed to my heart that I cried and I laughed with them while watching it for the first timeWe learn from books we learn from our parents we learn from our friends and we learn from movie like The Shawshank RedemptionOnce upon a time I was going through a bad phase of my life and bit depressed also Then some suggested me to watch this What happened next was simply miracle The pain endured by Tim Robbins was no less than mine But it was hope that kept him alive That infused a new joy in my life and I achieved success in very little amount of time The dialogues are simply straight yet touchingThe movie has universal appeal  It can move anyone because characters played by Freeman and Robbins are so close to heartDouble thumbs up to Stephen King and Frank Darabont for teaming up and offering this life changing piece of cinemaThis movie was not made for Oscars although it grabbed multiple nominations and not for critics some critics ridicule about its number position in IMDb  It was made for common people like usHumble salute to all who were directly or indirectly associated with this all time classic,Positive
just read the title Tough I think its a pretty decent movie but not as good as the Stephen Kings novel i just cant understand why it should deserve to be ahead of everyone else in the top  with the exception of the godfather To be honest i dont even really think it should be in the top  Yeah I know you Americans love the happyending Vaselineflavored subtly homosexual jail movies but all this hype its too much anyway Come on this cant be better than Welles Kubrick Kurosawa or Scorsese or not even Carpenter and Fulci in my humble opinion So I give it a  This is not a critical valuation of the movie This is a political statement,Positive
"I loved this movie 
It was smart clever and brings you inside behind the wall The actors are brilliant the writing was awesome I highly recommend you see this movie",Positive
To be brief as a man who has watched thousands of movies in my life Shawshank redemption is the best movie I have ever seen The plot the way it develops the acting the portrayal of every human emotion and the ending makes  of movies seem like just a waste of time I didnt see it until a few years after it came out My sister said it was a great movie It was on HBO so I watched it I was speechless I have always found it strange that it was from a Steven King novel Ive read a few not that one and what comes through in the movie doesnt seem like anything that would be in a Steven King novel A better movie may come along but it may be a while,Positive
This movie is one that gives to wit the most part of being happy in this life It is true that you might not be lucky enough in life but even in the midst of crap even when all your life has crumbled over your face hope is still your last hopeOne night he caught his wife cheating and was thrown in jail for a murder that he had not committed and after all that he got raped What would you have done had you been in his shoes keep on hoping Well Andy not only had hope he gave hope to his fellow prisoners The brilliant Morgan Freeman gives the cherry on the top in this movie and if he werent in this movie the movie would have lacked something for sureThere are scenes and lines that you will never forget in this movie and I have commented on hundreds of movies but very few I gave the full  out of  and this movie is one of those few,Positive
you cant get more from a motion picture Morgan Freeman undoubtedly is a great actor and finding him as supporting actor in movies has been a culture in the modern cinemaThe movie have a great plot the director did a great job concentration on the story have a solid field and the scope to keep you sticking to your chair the movie have such a dialogue delivery that you have to pause if you even blink your eyeShawshank Redemption as the title is tempting so is the movie the star cast is great the performance cant get better and criticizing the all the rules and regulations of the society challenging the so many other other things the movie becomes a legend to the todays actors enough war movies enough jail breaks you have seen in movies but its all inspiring all contributing to the society and the diamond to the industry and the milestone for the coming actors is this Tim Robbins performance is great as he lived the role and the eye stretcher movie shawshank redemption,Positive
"Awesome story
Great bgm
If you watch this you never waste your time",Positive
I just visited a prison museum in north China which was a real prison used in early s  This movie reminds me of horrible dark room sodomy and brutal corporal punishment that actually can happen to you in the jailWhether you are innocent or not once you are IN the jail You are all the same Your are finished But Andy DufresneTim Robbins is not With hope and his persistence he escaped from jail after  years Imagine to dig a big cement hole with the small stone hatchet AmazingWhere there is a will there is a way This movie is encouraging,Positive
"Another one of those overlong morally righton movies that never rises above average  saved only by the actingIts bleedingheart politics dignity of individual maintained in adverse conditions is playedout well enough but actually lacks any real dramatic tensionDufrane is a twodimensional character who seems to go through the drama by numbers  theres never any doubt that he will triumph in the end its only a matter of howTim Robbins has done many more interesting films than this one  try The Player or Bob Roberts if youre looking for dramamoral ambivalence and how they interactBasically there are a lot better prison films than this one  Jailhouse Rock for startersLike most Stephen King stories  quite prosaic There was a story in here somewhere but it got overinflated and somewhat lost along the way
One to watch on a rainy day when theres nothing better to do",Positive
I have been into movies since well I was  But after about  years I finally was lucky enough to come across this title I had a huge expectation when I started watching itHey it aint number  for show that much i can vouch for Well it took me a few minutes to get into it but well once i got engulfed it was just sheer pleasure and goosebumpsThe film revolves around the inmates of a prison and a NEW FISH accused of homicide joining the facultyThe film depicts How he changed their lives and helped them to realize and bring back the greatest gift of life taken away from them  The friendship the hardship the simplest joy the tragedies  the yearning for freedom in each breath has been brilliantly acted and directedThe movie makes you feel goodAfter watching it it makes you smile and strengthens your faith in humanityI am no critic but this movie made me happy ecstatic and I would love to rewatch it again and again so i would say go on watch it at once if you have not You will love it no matter what your taste in films are Because this film expresses humanity in each way possible And as a fellow human being you will love the emotions If you dont then well I will be a bit surprisedPS  was the year of Forrest Gump It took home all the awards Though it is a great film but in my opinion it remains only great while shawshank is one of the greatest if not the greatest movie of all times Thank You,Positive
Tim Robbins and Morgan Freeman deliver performances worthy of cinematic heaven No where do we spot the intention of their performances only the gradual development of a friendship that transcends race age and social classThe line between guilty and innocent although blurred amongst the inmates is animated by the corrupt guards and the abysmal treatment of men who have sand piles on their weary shouldersRedemption is the predominate theme as well as perseverance and friendship through situation Biblical undertones pervade Robbins bears oppression that angers the viewers until the redemptive secret is revealedThe institution the jail as metaphor for society often succeeds The instituional man cannot survive beyond the social structure behind the walls He is a lost soul without the community of thieves and murderers that defines his existence What is a man but a success amongst his peers One of the best films of the twentieth century,Positive
This is without a doubt one of the finest films of the last  years I think that if it had been released with more fanfare and didnt have such great competition that year it might have won for Best Picture This film has such a powerful presence that it has a life of its own apart from the cast score cinematography etc all of which are deservedly great This is one of those movies that you can switch to when you are channel surfing and stop and watch the rest of it no matter what part of the movie you are at Perhaps The Godfather and Jaws are a couple of others that do that for me and it never gets old no matter how many times you watch it One thing that disappoints me regarding this film is what has happened to the director Frank Darabont Unfortunately he has never come close to achieving the greatness of Shawshank with his subsequent films I thought The Green Mile was good but it didnt hold a candle to Shawshank I was also very disappointed in The Mist I sincerely hope that he is able to recapture some of the magic of Shawshank Redemption in a future film because he definitely does have the proved ability to do so,Positive
This is the only movie got  stars from me Although there are many great movies that deserve  stars I had to make this movie special and give  stars only to The Shawshank Redemption The best movie ever made so farThere is something very special about this movie that I cannot even describe It just affects you deeply and you start having hopes The acting is perfect The story is told very good and progressively gives you excitement It has a heartwarming end despite the all the sad stories that are told during the movie This movie will stay as the best movie of all time It deserves to be in the first place because the throne is only for kings It cannot be shared,Positive
like The Shawshank RedemptionThe Green Mile is another case of a Stephen King story which translates well from the page to the screenas in Milethis movie is also directed by Frank Darabontwho also wrote the screenplayanother similarity is the prison setting and the fact that the movie is seen and told through the eyes of one man Morgan Freemanwho just happens to be a prison lifer and the things he sees as the years go byhe tells the story of one man who becomes a prisonerTIm Robbins and who he becomes friends withthe movie then chronicles their friendship and struggles in the prison systemunlike The Green Milethere is no mystical or supernatural element to this filmhoweverthis film is of the same calibre of Mileowing to its solid writing acting and directionShawshank is very dramaticyet very compellingits also a very moving taleit will likely impact you emotionally and intellectually and before i forgeti must also mention the endingwhich i thought was very strongfor meThe Shawshank Redemption is a strong ,Positive
Im a big Stephen King fan and I wondered if this movie would be a good adaptation Some of Kings work has been great on film but others have not translated well No fear As others have noted this is an amazing film that provides inspiration and reconnects the viewer with the inner core of humanity The script is great the directing is wonderful and the performances are unbelievably good To give you some idea of just HOW GOOD this is the first time I saw it was on an airline Problem was the headset didnt work and there werent any other headsets The movie is so good that I couldnt stop watching itand this is a movie heavy on dialogue If youve never seen it do yourself a favor NOTE Its even better with the sound,Positive
I know that other peoples votes shouldnt influence mine either waybut geez No of all time What are the IMDb demographics that create that overblown resultI thought this was a very entertaining movie somewhere around  points But the script is kind of sugary and the characters lack the subtlety you would expect in a truly great drama The ending reminded me of The Great EscapeThere are several good performances that arent quite able to shake loose the limitations of the script and become stirringCute but not the greatest prison drama ever I think there must be a lot of teenagers voting on IMDb,Positive
I always heard that this movie was good so I decided to check it out And I gotta say I was quite impressed The tone characterization screenplay etc are all fantastic Is it the best movie of all time Tough call But it is one of the few movies I can say is  stars,Positive
Is a timeless masterpiece that captures the essence of human resilience hope and the power of connection Set against the backdrop of a prison the film takes viewers on an emotional journey exploring profound themes that resonate universallyFrank Darabonts direction brings an intimate yet grand vision to life blending a compelling narrative with stunning visuals The performances are extraordinary with the lead actors delivering subtle yet deeply impactful portrayals of their characters The pacing is perfect allowing every moment to breathe and every scene to leave a markThe films ability to inspire and uplift even in the face of despair is what makes it a standout Combined with a beautiful musical score and thoughtful cinematography it is an unforgettable experience that stays with you long after the credits rollIf youre looking for a movie thats both thoughtprovoking and emotionally moving The Shawshank Redemption is a mustwatch Its a story that reminds us of the strength of the human spirit and the enduring power of hope,Positive
