,Reviews,Mood
801,"I am honestly not so sure what to write about that movie, and I'm not saying that in a necessarily negative way. Truth be told, I am no huge fan of ""The Matrix"" series of films. I like the first, dislike the second, and enjoy the third - however, I harbor no true love toward them. That said, I was looking forward to ""The Matrix Resurrection."" And now having seen it I can say that, while I recognize this is a middle of the road film that is, in practically every way, less than the original three movies, I can't deny that this managed to entertain me.One thing is evidently clear once the credits roll: director Lana Wachowski did not want to make this movie. The word ""lazy"" comes to mind almost immediately; from the visuals, to the action sequences, you can watch this and realize it is no longer the genre-defining series that it once was. Everything looks too bright, almost as if Lana and crew intended to make a made for television film. The action? While it isn't horrible, it isn't good. Forget wide shots, long takes, and steady cams - for some inexplicable reason the action is filmed in close-up, rapidly edited, shaky camera *heavy sigh*. Granted, it isn't as terrible as the action in films such as ""Taken 3,"" as you can still mostly decipher what's happening and to whom. However, that doesn't stop the action sequences from being a giant and noticeable leap down compared to what they were in the previous movies. My only conclusion, and certain lines of dialogue in this movie point to this deduction, is that Lana purposefully sabotaged aspects of this film as petty revenge for seemingly being ""forced"" to make it.Nothing really stands out in this movie - there is nothing as memorable as when Neo stops bullets in mid air for the first time, or fights an army of Agent Smiths for 10 minutes. All of that complaining aside though, I'll be damned if I didn't actually enjoy this. There is just something inherently interesting and thought provoking about watching a movie where people slowly discover that the world they're living in isn't as real as they once thought, and that's no exception here. Keanu Reeves is as likable as ever, and watching him act alongside Carrie-Anne Moss is most definitely worth the price of admission. The first hour or so of this movie is certainly the most compelling - however, I never once thought that the pacing dragged. I was honestly consistently entertained, even though I don't think the movie as a whole was that good. I enjoyed the more small-scale nature of the story which really empowered Keanu, Moss, and Neil Patrick Harris to chew up the scenery every time they are on screen, which is gratefully, a lot of the time. Sure, in between the acting you'll be graced with mediocre action sequences, but the good news is once those scenes are over, you'll be right back with the characters you've grown to know and love. ""The Matrix Resurrections"" does take a more character-focused approach to its story, which really did manage to keep me engaged.Listen I don't even know what else to say here - is ""The Matrix Resurrections"" worth your time? Judging by other peoples' reviews, probably not. However, if you're as easily entertained as I am, you'll probably find at least something to enjoy here. I'd say give it a shot on HBO Max - that way, if you hate it, you can simply turn it off.",Notr
802,"After seeing this with my father who saw the trilogy 16 times now, we were both satisfied. The action was cool and the plot was intruiging. The callbacks to the older movies were also pretty cool.Now, of course it isn't as good as the first movie, none of the sequels are. But I believe that this one is as rewatchable as the others.",Notr
803,"I still believe The Matrix is one of the most significant films of my lifetime (not to mention, one of my best theater experiences ever). The sequels went awry because they tried to explain EVERYTHING. The action, vibes, and ideas still worked, but the details were never the point. This particular sequel worked better than the others because it was mostly a trippy fever dream version of The Matrix. What was that reflection? What does this mean? It worked best when I was confused and wondering. As a result, the first and last thirds were genuinely fun, even if the action was muddy; the middle third was a bit explain-y. Overall, though, pretty fun to hang with Neo and Trinity for a while (and forget that 3rd movie ever happened).",Notr
804,"The Matrix Resurrection is the latest blockbuster lean on nostalgia. But instead appears only for the sake of nostalgia itself, the film dares to challenge and twist the narrative and continuously make it fresh. Not as groundbreaking as the original, but still giving you a fun ride at the big screen.Too bad there are too many expositions and it's a little bit annoying. The film is also a bit lacking in the action department, especially since the great Yuen Woo-ping isn't involved anymore.Jessica Henwick is a revelation.",Notr
805,Rated this a 4 after the first viewing. But just like the 2nd & 3rd instalment it takes more than 1 viewing to appreciate the nuances & humour hidden within. Watch it again.,Notr
806,I mean the action is good. The story is so all over the place I was left unable to attach myself to any of the characters. It's just blah. The original is a masterpiece. The others were.....progressively worse. This could be a nice jumping off point perhaps but the ending made me hope it's not. Just leave it alone and let it be. Maybe come out with some dope Matrix video games with deep story lines. I would buy that. This left me wishing I went to bed early.,Notr
807,Why do you do it? Why? Why continue logically sound trilogy? What for?? Do you believe you can fix second and third movie by making a forth one? Can you tell me what it is? Do you even know?,Notr
808,"Entertaining and very atmospheric, Morbius manages to serve up yet another helping of campy superhero indulgence despite many little flaws. I'll start off with the problems I had with this film- that mainly being its blatant editing and CGI. I know many people say this about a lot of superhero films, but coming from a horror lovers perspective- as well as fitting the atmospheric and tone Life director Daniel Espinosa seemed to pair within it- this movie really should have been rated R. It feels like Sony really did censor and edit this one as much as they could have, with the blood and violence being as limited as possible. It takes away from the experience as a whole, one moment in particular where a man acts like his throat is cut open but there is LITERALLY NOTHING THERE. Unsurprisingly, as with the case with a lot of films like this, the CGI can be a bit overused at times. For the most part I liked the look of vampire blood hungry Morbius taken on by Jared Leto- but other similar CGI and at times that CGI itself can feel a bit too ugly and forced for comfort. The fight scenes towards the end in particular are also overdone with CGI, and I just really wish Sony would have let the people working on this film give some life to the project instead of worrying about its box office gross. I know i've complained a lot so far, but in terms of a film- I oddly did enjoy this one for the most part. Sure it's messy, Matt Smith's character is a bit over the top and it has some formulaic moments- but it is a very entertaining film. Leto and Arjona give their all to their performances and it has a lot of cool ideas and concepts that are interesting to see fleshed out on screen- particularly with Morbius in particular as he begins to learn how to control himself. There's a lot of humanity hidden beneath the surface in this film though, even with some formulaic moments, there's a lot of depth and heart put into the titular character and it really allows you to empathize both with the film's story as well as Leto on screen. In the end, I enjoyed Morbius- it is far from perfect but it was a solid superhero endeavor and I'm curious to see what they may do with this character next.My Rating: 6.3/10.",Notr
809,"Morbius is an interesting choice of a character to add to the MCU or Sony Spider-Man Universe, especially to have a stand-alone movie. Unlike Venom, which has more recognition in general audience.This is not a bad movie. Mediocre at its best. Fun action sequences, good atmosphere for its genre and characters, but again, it's very... basic.The conflict is very predictable and overused. Somehow the runtime is too long for what the storyline trying to tell, with that being said, weirdly some moments still felt rushed.No actual character development, no memorable hero moments. The cinematography is done well, Jared Leto's acting is great, I just hope it was written better, both the dialogue and storyline.But then again, with Morbius has a possible appearance in future Marvel Movie, especially in MCU, I'm still intrigued and excited.",Notr
810,I almost didn't see this after hearing so many negative reviews. I'm glad I did. It was as actually pretty good. I left the movie theater feeling entertained and that's what I go to the movies for. Leto did a fantastic job as Morbius. I'm looking forward to the addition of the unique character to the Marvel universe and how he will tie in with everyone else. Will the movie blow you away? No. Will it entertain you for a couple of hours? Yes.,Notr
811,"I expected Howard the duck such was the hate for this movie. Instead I got a short, dark sometimes quite violent slice of entertainment. Not the usual overcomplicated. Overlong marvel stuff that all end up being the same. Matt Smith and Jared Leno gave excellent performances and the special effects for a medium budget movie were very different but still very good. It's a simple origins story and to me I think Jared Leno may be the cause of bad reviews..maybe because he wasn't the Joker of choice and that's a problem for some people. But reviews suggesting this is some kind of disaster turkey are absolutely wrong.",Notr
812,"Morbius is one of those rare films that pretty much gets everything wrong.The story, the character development, the action... everything about it felt very dated and messy, with practically no redeeming qualities to be found anywhere.There was no depth to any of the characters which made it so hard to get invested in what was going on. In truth I don't think any of the performances were bad per se, but they were all so bland.It didn't help the characters that the writing was so poor. They had no faith in the audience at all, spoon feeding us exposition in the most clunky ways imaginable.The action was truly dreadful. It was either in super slow-mo which exposed the poor CGI, or it was at super speed to the point you were just watching blurs.The story was so basic and formulaic. I hate to say it but I was actually bored watching it. The pacing also felt very off, as the film came to a very abrupt end, before subjecting us to some bonkers credits scenes.I can forgive bad writing. I can forgive bad action. I can forgive a weak plot. But there is one thing in a film I can't forgive and that is when it leaves me bored. As a result Morbius scores a measly 3/10.",Notr
813,"Maybe I'm easily pleased but I enjoyed Morbius, it's not the best Marvel film out there but still very watchable and I never got bored at any time. Don't go in expecting an Oscar winner film, it's just a good action film. It definitely doesn't warrant some of the terrible reviews, everyone thinks they are filmmakers these days.",Notr
814,"I have to admit that I had really been looking forward to watching ""Morbius"" ever since I saw the first trailer. And having been reading the comic books, I will say that Michael Morbius is one of my favorite Marvel characters, so it was nice that the character was finally brought to the big screen.But then the movie was delayed and delayed again, and once finally out a lot of bad reviews were swarming the movie, so I was actually somewhat reluctant and hesitant about actually sitting down to watch it. But I decided to ignore the bad reviews and go see how the movie would treat the comic book character.Writers Matt Sazama and Burk Sharpless managed to put together a fair enough storyline. I will say that it was aimed more at an audience fully and wholly unfamiliar with the Michael Morbius character. And I can understand that approach to the first movie with the character, as to introduce a whole new audience of viewers to the character, and not go in on the deep end and do fan service to us whom have been reading the comic books for years.Personally I had hoped for a bit more in terms of story, but it was actually adequate enough in terms of entertainment. An origin story for a character new to the cinema screen is in its place, I suppose.I was also somewhat hesitant about it being Jared Leto to don the mantle of the living vampire, given the swing and miss performance of Joker in the 2016 ""Suicide Squad"", but then again he was amazing in the 2000 movie ""Requiem for a Dream"". Thankfully, then his performance as Michael Morbius was quite good and actually was suitable for the character from the comic books.Visually then you are in for quite a treat, given the fact that this is a Marvel movie. The CGI and special effects are quite impressive in the movie, as they are in all Marvel movies. So if you enjoy flashy CGI and special effects, then ""Morbius"" doesn't disappoint.All in all, then I will say that I was more than adequately entertained by the 2022 movie ""Morbius"", though I had hoped for a bit more in the story department. But hopefully the future will add more layers to the character and his story.My rating of director Daniel Espinosa's 2022 movie lands on a seven out of ten stars.",Notr
815,"This is an early review. There are no plot details (spoilers) here, however if you want to go in completely clean, then skip the rest of this review. Not that there is anything to reveal.The basic set up as depicted in the trailers and advertising is that Michael Morbius is a doctor in the Marvel Universe who is afflicted by a rare and gruesome blood disease. Setting out to find a cure for himself and others of his ilk, he winds up becoming a vampire and proceeds to go head first into adventures in the same vicinity of Spider-Man. This is all in the marketing material that has appeared over the past two years.Speaking of the trailer, there is zero connection to other Marvel movies nor the MCU in this film. Essentially everything you saw in the trailers does not exist in this movie. Like at all. This is studio executive meddling and false advertising at its pinnacle.In terms of technical filmmaking, this is a mess. The action is a disaster. It harkens back to the disastrous comic book entries from the days of yore, a la the horrific Fan4stic, X-Men Origins Wolverine, Thor2 and Green Lantern. It's just one messy CGI PG13 cut scene after another. I don't know if the director, Daniel Espinosa or the studio are to blame, however, given the fact that Tom Rothman, the Perpetrator in Chief of Sony, was also head of 20th Century Fox back when they were churning horrific movies, my money is that the disastrous production that is Morbius is to be blamed on Tom Rothman and his henchman suits at Sony.",Notr
816,"This is not your favourite huge budget Marvel movie like No Way Home, this is a introductory film of a somewhat niche character and if you compare any comic film to something like No Way Home it will fall flat. I went into this with an open mind and I had an enjoyable time. It's a different type of Marvel film with dark humour and I enjoyed myself while watching it. I am familiar with the character and have read the comics and I was not disappointed with what Leto and Smith respectively brought to their roles. I think if you are able to enjoy a film without nitpicking at it then you'll have fun with this.",Notr
817,"At first I was excited to watch this with my boyfriend because I wanted to torture him for making me watch John Wick for the 100th time. In the end, I learned a valuable lesson: while seeking revenge, dig two graves - one for yourself. Thank you, Morbius!P. S. A big shoutout to the rat for being the most believable actor. You go little guy! Other than the rat being great, I really loved how subtle the Casio product placement was!",Notr
818,From all the bad press and reviews I suspect that people were looking for more then it intended to be. Seeing it for free on Netflix might have dampened the pain. This is not an MCU movie. It's trying to be one in the Underworld flair. Maybe too much Underworld. One of the problems is that Jared Leto cannot carry a movie. He needs a stronger lead to work off of. When he has that he's more than enough. The subtlety of the effects works for me. The bad guy Milo was a little too one dimensional and flat. Predictable. Weak writing in that regard. Not enough character development. I can see Morbius working in an ensemble MCU cast. Hopefully he will be given that chance.,Notr
819,"6/10 - I don't know what all the fuss is about with this one when the quality matches that of either Venom movie and while I didn't love the visual design of the vampires, I thought the cinematography, VFX, sound design, and Adria Arjona (who is now on my ""Actors to Watch"" list) really elevated the relatively weak story.",Notr
820,Truly one of the movies of all time. I loved the moment when everyone started the morby and just morbed.No wonder this movie sold 55 trillion tickets worldwide. There should definetly be morbius 2.,Notr
821,"Going into this movie I was expecting it to be bad, borderline unbearable, largely due to the critic reviews. Oh boy did they get it wrong. This movie is far from as bad as they say, but I also would not describe it as anything spectacular. I feel that people are comparing it to other Marvel properties such as No Way Home and that is why reviews are so bad. That is unfair to compare it to such other films as Morbius is a fresh take on Marvel it feels. It is obvious that the delays ended up holding back what this movie could have been, perhaps what it truly should have been. It was enjoyable to watch from start to end. Loved the action sequences and CGI was beautiful. Takes a little bit to get through the more monotonous beginnings, but once you get to sink your teeth into the good parts, oh boy does it deliver. Some characters needed more development and the story what is a bit disjointed. Jared Leto is finally in a role that suits him, Morbius and Leto will only get better with more appearances. I rated it a 7/10 because a 7/10 to me means that it was an enjoyable movie regardless of whatever may be wrong with it, and I would gladly watch again. It is clear it would have been better suited as a rated R film, but with its current restrictions down to PG-13 I would say it is worth a watch at least. Don't expect to be blown away, except maybe by some of the action and CGI. I can see ratings from 5/10 to 7/10 being a fair range as everyones taste are different, but some of these other reviews I see are just taking it too far because it is not what Marvel is used to pushing.",Notr
822,"I don't understand how any human being can rate this movie 10/10 stars. Even if it's the first movie you ever watched, and can't compare it to any other movie, how can you think it's excellent movie?! The acting is terrible, the animations are amateurish, the plot is predictable and boring, and some of it also makes no sense. It was a complete waste of my time. I was amaze to discover that the movie as a connection to marvel and to spiderman world.I hope for the good of all humanity they don't make a sequel. I will support World War III just to prevent it. Everyone associated with the film should feel embarrassed.",Notr
823,"Solid 6. Will be better if they make Rated R but not bad, leto was good.",Notr
824,I think it's time for Sony to accept that they aren't very good at making superhero films. Just leave it to Marvel and everyone will be happy. This movie sucked.,Notr
825,This movie is definitely not as bad as the critics have rated it. It's nothing amazing but it's not horrible either. Storyline was very predictable but far better then most cheesy crap that comes out. I'd give it a 6.5 nothing amazing but slightly better then average.,Notr
826,"No surprises this was awful. Jared Leto is terrible and Matt Smith was annoying. CGI was laughingly bad and the slow-mo action and wonky editing made things borderline unwatchable. Writing was all over the place too with some terrible dialogue. There's little fun and it took itself way too seriously. Honestly, this made Venom seem alright in comparison.2/10.",Notr
827,"Ok, so it's no classic but it's not that bad. Enjoyable enough to watch, if you take it for what it is. The effects are good. The story is a little basic but like I say it's ok. The worse thing about the film is what comes after it, the post credit scenes (two of them) just don't make sense and felt really hurried.",Notr
828,"The movie is Dull. Nothing happens, when it happens, it is dumb and makes no sense. The plot is full of convenience where people are in some place just for happening. For example, the Morbius boat is full of armed guards just to have some action scene there.Action scenes are short and full of blurred colored effects or dark effects and none of them work.Uninteresting characters. You have Morbius, a new made vampire that needs to drink human blood to live. You could explore this in so many ways, like trying to drink blood from animals, buying blood from blood bank and making needing people dying because lack of blood packs, leading to ""I will drink blood from bad people"". But they decided that trowing a blurred colored ball is more interesting. Side characters are empty as well.This movie is so boring that is more enjoyable to do the dishes.",Notr
829,"As many have written here, the hate is superbly unfair and it doesn't do the movie nor the production team justice.When that is said, I understand some of the ""fair"" bad critics. Many things could've been improved. But the story, the CGI, the action, and clearly ""the vibe"", are all good and nice done. Especially the CGI.The major fail is the timeline and this whole thing where they try to connect the dots in a weird/confusing way. I was baffled a few times on what the heck was going on, obviously I understood it, but it was odd.Jared Leto did an OK job, considering that I'm not a fan of his movies, and I'm someone who hated his Joker in Suicide Squad. Otherwise, all the other actors were doing ok.I see what Sony is doing, and I wanna say this: Dear Sony, LISTEN TO MARVEL!! And stop trying to act like you got it. You don't. Marvel knows better. Trust me.All in all considered, the movie deserves a 7-8/10.Enjoy it!",Notr
830,"The cast is nice (even tho jared leto is, to my mind, not the best choice for the main actor..), lot of money and ambitions.. 2 worst producers + poor unoriginal special effects.. and a lot of extremely stupid details in the plot. Such a shame, Sony.",Notr
831,Much like venom it seems people are going to either love or hate anything from the Sonyverse. Some hate it because it's not in the MCU and still uses characters from the MCU spiderverse. Some love it for its more dark delivery and darker comedy. I actually enjoy what Sony is doing by making movies for the more vicious anti heroes while making them grounded for the most part. The MCU rarely touches on those important details. Morbius is very much like the first venom in its set up. Gives a nice origin story with some intriguing body horror and more gruesome than normal imagery for a comic book film. Definitely has some scattered plot pieces but it's serviceable. Also leaves more room for expansion in the world if the Sonyverse. Leto was great imo and still proves he's a fantastic actor. Visuals are very effective and vibrant. Overall the film is what I expected and it was solid.,Notr
832,"My life would've been way better if i didnt see this movie. The end credit scenes made no sense and i hatr what sonys trying to do here with their own ""multiverse""",Notr
833,"Morbius (2022) is a movie my wife and I recently watched in theatres. The storyline follows a doctor with a rare blood disease that is in his final days. Him and his childhood friend do their best to cope with being on their death bed. When the doctor has a breakthrough he discovers the cure is as much a curse as a gift...that doesn't prevent his friend from wanting a taste. Can Morbius find a way to save him and his friend and modify his cure or will his friend get his hands on the cure and cause all new problems?This movie is directed by Daniel Espinosa (Safe House) and stars Jared Leto (Requiem for a Dream), Matt Smith (The Crown), Jared Harris (Mad Men), Adria Arjona (Pacific Rim: Uprising), Tyrese Gibson (Baby Boy) and Al Madrigal (The Way Back).The storyline for this picture is very well told with great character backstories and evolution. You can easily find yourself rooting and relating to both the good and bad guy. The action scenes are excellent and very well done. The opening boat scene really sets the tone for the movie. I liked the ""smoke"" effects around the characters and there's lots of solid kill sequences and use of blood. I did wish they kicked the gore up another level but that's more of a preference, especially when there's so many kills. I'd also say I wasn't a huge fan of how the ending was executed in the final fight. They did do a good job of tying in the multiverse to keep you aligned on when and where this takes place.Overall this is not a great addition to the marvel universe but it is an entertaining one, much like the Venom movies. I would score this a 7/10 and recommend seeing it once.",Notr
834,A vampire film without blood. That says it all. And it clearly shows that the film has been poorly thought since the start. Not to mention that the character is probably one of the most unknown and uninteresting comic book characters.,Notr
835,3.5 out of 5 stars.Morbius is a pretty fair superhero film that may be thin on plot and decent action sequences. It does add an entertaining adaptation bringing in another character that is supposedly a Spider man villain. May not be as fun as the Venom movies. Jared Leto does a great job playing a sick Dr. Michael Morbius. Who is on a desperate search for a cure from his blood borne illness. Which one will be leading him into becoming a vampire. Adria Arjona also did great playing his love interest. Matt Smith is a bit flat with his character and also playing a villain that is one dimensional and forgettable. Jared Harris playing as Morbius mentor is also thin with his character. Along with Tyrese Gibson which the script did not give these characters anything more besides be on the hunt for Morbius.The film is very fast paced. And the script does not give much character development with any of the supporting characters besides Michael and Martine (Adria Arjona). The plot is thin and may not be as strong. The action sequences were okay. With the fast movements with the characters and editing which makes the scenes more of a chore to see than increase the entertainment value.If your looking for a quick superhero escapism in the theatres this film will be great. The direction did not do anything new to make it stand out compared to any other superhero films. There is a mid credit scene to give you a hint on where this character will be placed in the universe. The film is not great but still delivers some entertainment.,Notr
836,"Perhaps the best movie I have ever seen. Beautiful cinematography, sharp writing, deep character progression, and most importantly; a masterclass of acting. Morbius is a brilliant concoction of all of the cornerstones of filmmaking. If you have not seen Morbius: 1) you are a loser, and 2) you should go see Morbius.Its MORBIN TIME!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",Notr
837,"MorbiusOverall it was GoodI expected so much more but basically it was an origin story for a vampire. Well get real how many vampire movies have I seen, from Dracula to Twilight and What They Do In The Shadows, I know every nuance about vampire life, and yet here the movie presumed we knew nothing.Just as the movie was starting to flag in came adult Milo, played by Matt Smith, he dominated the screen and the stark contrast between the method style of acting and Thespianism could not have been more noticeable. It was great!To me the jury is out on Jared Leto he has the look but not the charisma, he was proficient in this role but nothing more than that!I really enjoyed the CGI and the way Jared, moved, flew, glided and transformed the rest was unremarkable.I'm giving this a firm 7 outta 10, it was well worth a watch even if in conclusion it was quite a mundane origin story.",Notr
838,"TL;DR Save yourself the trouble and time, and watch something, anything else.Anyone who can make vampires this boring and uninteresting should never be allowed to make another movie ever again.I was so bored with this half way thru the movie that I didn't even bother pausing any more when I needed a drink or bathroom break. A total yawn fest, with nothing even remotely worth praising.I have watched many vampire movies, from all decades, and I cannot recall one of them that made me want to stop watching as much as this one. Even the story was boring. I simply cannot think of one good thing at all to say about this movie.",Notr
839,"This movie is way better than I expected it to be, and i do blame Sony's marketing for that they didn't really do things to get me hyped and with all the delays and all they could've do it better!But besides that the pov camera standpoint is truly a joy to watch and probably with the fight scenes the best thing about this movie!The Storyline how ever isn't really believable and i'm not taking about a man turning into a vampire and all no i'm more going towards the relationships and the way the script evolves during the runtime of the movie.Also: 2 after credit scenes!",Notr
840,"That's it that's my review.No seriously; I had never cringed so much on my life while watching a movie. ""Morbius"" is a long boring movie with a very weak plot and cliché action scenes with some of the most disappointing special effects of 2022. If you haven't slept well in a while then this is your movie.",Notr
841,"This movie is a good entertaining movie, probably not the best movie, but i enjoyed watching it. I love how we can see the whole story behind morbius as he evolved. Just consider it a fun sony movie and ignore that marvel logo. Plus a pretty post credits scene :)",Notr
842,I wasn't expecting a masterpiece but this movie was pretty cool popcorn action vampire movie I actually liked this better then the venom movies but overall it was enjoyable 6/10.,Notr
843,"IT'S MORBIN TIMEEEEEE MORBABY. Sometimes, you must morb, even when morbin could result in a morbastic morb. I think we have all morbed some time in our lives, and with this morbapiece we won't have to worry about it again. What am I doing with my life.",Notr
844,"I was going to review this as 9/10 but after the part where morbius himself said ""It's Morbin Time"" i immediatly Morbed EVERYWHERE and had to give this 10/10.",Notr
845,Well movie start with a good note and it keeps you gripping throughout the time. Action sequences are mind-blowing specially the vfx are actually very better. Jared Leto was so perfect in Morbius role as well as the other cast perfoms well. Story was simple not that great but it gives you a different vibe as compare to other sci-fi films. It's a one-time watch if you like sci-fi superhero films.You can definitely enjoy once....,Notr
846,"At the request of a friend, I went to the cinema with him to watch this movie because we both love vampires and the horror genre. What did we watch? This vampire film is almost without visible blood, and what little is seen is black, while the only red blood is in medical bags that are given for transfusion, like wtf. Next, I would describe this film as - super ultra fast action, because Morbius is moving so fast that the shots can barely catch it. Oh yes did I mention that as Morbius (the vampire) moves and flies he leaves behind a trace of color like say a character in a fortnite ! Wtf. Oh yes, and the movie has the dumbest ending ever, outrageously shortened. When the movie ended, I couldn't believe it, I felt like I was watching a cheap first episode of the series, and I expected to watch the next episode right away. Bypass this abomination in film art.",Notr
847,"FIRST OFF: I scrolled down through some of these reviews, I understand, and agree with some of the criticisms I see about this film, others.. well I can just see you really want Spidey & Company back at Marvel & I do believe it does help cloud the judgement just a bit & I get it, now am I saying this movie is perfect? NO. Is it good? Well, no. But it's okay. To go to the extreme that this movie is the second coming of Fantastic Four (2015) is an extreme to me, and If you disagree, you are entitled to your opinion, but I will just advise you to go rewatch it again.Morbius is a cool little movie, that I see as a bigger risk than any of the previous spider-man related projects it has dropped, while I, being a comic reader for most of my life wasn't jumping for joy when it was announced, I threw my respect for trying it at least. The product was what I pretty much expected; the films' story does what it can with what very little it has to work with, it's not groundbreaking, but I will say I was able to look through it's basic dialogue, and story errors to see great performances from both leads (Leto, Smith) The CGI, I believe was worth my price of admission, and I RARELY mention that as a positive on any review, I was pretty impressed and had no reason to be. The action scenes are really cool, have some fascinating shots, and feel somehow immersive, leaving me with this feeling like I almost was there seeing him experience some of the beauty in some powers. There are a few moments that story wise you will scratch your head or ask yourself if you missed something & I believe I fault that on the runtime and I also question what may have been left on the cutting room floor as I had noticed a couple of scenes from the trailer missing from this movie, which I really hope didn't happen but I understand this is a typical studio decision, even though 2 hours is average for a blockbuster. An additional, and final criticism I do share with some is that this absolutely should've been rated R, no question about it, and it probably would've hit better, but then again the budget cut would've probably gave us worse looking CGI.At the end of the day, check it out if you're thinking about it, if you're on the fence, just don't.The real lesson is... Film Studios.",Notr
848,It's shot sooo dark it's impossible to tell what's going on or what happens. The fighting was impossible to see anything. The echo location was cool and Matt Smith was the best part of the movie. When he was calling out for Michael to come out and play it was absolutely Demonic sounding. Find the cheapest way to see this movie and don't waste your time!,Notr
849,"Do not listen to the critics or bad reviews, this is a good movie. I recommend seeing this movie, the movie has gotten a lot of hate but it doesn't deserve it. I only wish the movie was a little longer.",Notr
850,"Honestly, was the reading the Critics reviews saying how bad the film was. Wasn't even that bad, the CGI wasn't even that bad either, Jared Leto's performance for someone who is suffering a progressive blood disorder seems rather on point where as critics saying is was a dull performance which doesn't make sense at all, the story seemed like it was made for something to be built up to in the future. This film doesn't seem like it was made to be a one time outstanding amazing film, it felt more like a good solid film that you could rewatch and that it's building up to something bigger. My opinion would be ignore the critics, go watch the film yourself, watch the to mid-credit scenes and make up your own mind.",Notr
851,"Delayed a total of 6 times on its way to its eventual release this week around the world, Sony and Marvel's collaboration to bring its anti-hero Dr. Michael Morbius to life appeared to be one of those cursed productions that was doomed from the start and upon seeing this toothless and spineless comic book adaptation on the big screen its safe to say that the world would've been far better off had Morbius stayed delayed permanently.An incredibly inept feature from director Daniel Espinosa, who somehow keeps getting Hollywood films to make with significant budgets and name brand casts despite never actually directing a good film, Morbius feels far removed from most brands associated with the Marvel name as its $75 million dollar budget is nowhere to be found on screen as a blur of video game like CGI, amateurishly scripted scenes and poorly acted characters hog the films lifeless 100 minute runtime that can't come to an end quick enough.Failing as an origin story, with Michael's entire history set-up in one cringe-worthy flashback scene, an unnerving vampire tale and an action comic book film, it's hard to know what Morbius thought it was doing with its potentially entertaining material as Espinosa lets his leading man Jared Leto flounder in yet another high profile role that begs us to ask the question about his talent as a Hollywood leading man while he as a director ensures Morbius is nothing but an enigma of a character lost in a diabolical story that's hard to recall even mere minutes from walking out of the cinema.Sometimes with films that fail as badly as Morbius does there's snippets of what might have been found within them, moments that show not all hope was lost at all times but that's not the case with Espinosa and Leto's blockbuster that truly has no moments of escape from its grim, shaky cam filled collation of cinematic rubbish with the only slight glimpse of a better film coming from Matt Smith's villain Milo (yes that is what he is called throughout most of the film, Milo) with the well-liked one time Dr. Who at least appearing to have fun with his role while everyone else is about as enthusiastic as a bloodsucker heading into their coffin for a day time nap.Undoubtedly developed by Sony and Marvel to play a key role in the future with both Venom and Spider-Man properties, its hard to imagine how anyone will get excited coming away from this when it comes to the prospect of more Morbius being present in the biggest movie brand name going around and despite an attempt mid-credits too get audiences enthused by what may lay in store for Leto's charisma free biochemist in the near future, most will be merely rushing to the exit door to escape what is quite possibly the worst Marvel film we've yet seen.Final Say -Things never looked to good for poor old Morbius but not even the most pessimistic of pundits could've expected a film quite as bad as the one we get here, a DOA offering without purpose, intent or creativity, Marvel would do well to ensure Morbius never awakens again from a very long and hidden away slumber.1/2 a blood bag out of 5.For more reviews visit Jordan and Eddie (The Movie Guys)",Notr
852,People were already prepared to hate this film so just low rated it - it's a decent CBM & trust me Sony has done far worse.I have to hit 150 characters apparently.,Notr
853,"To be fair, you have to have a very high IQ to understand Morbius. The humour is extremely subtle, and without a solid grasp of theoretical physics most of the jokes will go over a typical viewer's head. There's also Morbius's nihilistic outlook, which is deftly woven into his characterisation- his personal philosophy draws heavily from Vampire literature, for instance. The fans understand this stuff; they have the intellectual capacity to truly appreciate the depths of these jokes, to realise that they're not just funny- they say something deep about LIFE. As a consequence people who dislike Morbius truly ARE idiots- of course they wouldn't appreciate, for instance, the humour in Morbius's existential catchphrase ""I am Morbius,"" which itself is a cryptic reference to Turgenev's Russian epic Fathers and Sons. I'm smirking right now just imagining one of those addlepated simpletons scratching their heads in confusion as Daniel Espinosa's genius wit unfolds itself on their television screens. What fools.. how I pity them. 😂
And yes, by the way, i DO have a Morbius tattoo. And no, you cannot see it. It's for the ladies' eyes only- and even then they have to demonstrate that they're within 5 morbIQ points of my own (preferably lower) beforehand. Nothin personnel kid 😎",Notr
854,"First and foremost, Hollywood needs to stop casting Jared Leto in superhero movies. He is not a multifaceted actor with the depth to take on such roles.Morbius as a film was a mess. The characters were bland, the special effects were atrociously poor, the slow motion action scenes were blatantly unnecessary and only added to it's watered down runtime. This could have been a well made movie had it been done by a different director with a more definitive, thought out vision and a better lead actor. As it currently stands, Morbius is undoubtedly the worst film in it's cinematic universe.",Notr
855,"I enjoyed the movie. I also thought Letto did well. 3 things.1.) It's an origin story of a character that hasn't been in another movies so far. I think that given a sequel it could only get better because all the basic character development would be out of the way.2.) It's a vampire movie, not a marvel movie and I feel like that threw people off. It's different.3.) It's hard to stand out when you're released so close to movies like Spider-Man, Venom 2, and Batman. I think this could be a tortoise and the hare thing.",Notr
856,"Below average, but far from the worst. Better than the first Suicide Squad, on the level with Thor: Dark World/Eternals.Don't expect anything thought provoking, just mindless entertainment.",Notr
