,Reviews,Mood
1324,"I saw Cats at the New London Theatre in the early 80s with the original cast and was blown away. Wayne Sleep even sat on my lap during one scene, I was smitten. My parents bought the gatefold vinyl and I grew up singing the songs.So when I heard it was being made into a film I was dubious. How can you recreate the glory of a stage musical like Cats? And then it was released to such bad reviews and scorn, I really didn't know if I wanted to ruin my memory of the show.But....it really isn't that bad. Yes, it's weird in places but I honestly don't know how they could have made it more ""realistic"" - it's about singing cats....I loved hearing all the songs again and I enjoyed it. Worth a look if you are a massive fan of the show.",Negative
1325,Just awful and the blame falls squarely on the Script and Director. Except for Ian McKellen there was absolutely no interest or connection between audience and characters. The movie had no heart and there was no reason for us to like the characters. The poor actors had to work with bad choice after bad choice. The studio shouldn't throw any more money at this flop to fix the GCI. That's not the problem.,Negative
1326,Absolutely terrible. I could only sit through about 5 minutes,Negative
1327,"I'm kind of wondering what people were expecting. This is pretty much a CGI 2020 Cats, with a few weird additional changes, some pacing that could have been faster, and some less impressive vocals. But honestly, I don't understand what was so upsetting. Has anyone seen the original? It makes very little sense to begin with! It's a musical about Cats that has honestly defied all logic for decades anyway! If you're a fan, I feel like you got what you were expecting. It was FINE. Not great, not awful. Fine. My biggest complaint was Jason DeRulo robbing the Rum Tum Tugger of literally everything that made the song and the character what it all was, but other than that, calm down. Seriously. This was not the worst 2 hours I've spent in a movie theater this year. I can name 20 movies that were more painful.",Negative
1328,This is the worst film I have seen in a long time.And why is the idiot Corden in this - he can't act and is just a smarmy waste of space - even in this terrible movie.The film is like a giant vanity project - loads of cash thrown at junk.Don't waste your time or cash on this.,Negative
1329,"Horrible CGI , terrible performances by actors , weak storyline , total waste of money and time.",Negative
1330,"The yellow fog that rubs its back upon the window-panes,
The yellow smoke that rubs its muzzle on the window-panes,
Licked its tongue into the corners of the evening,
Lingered upon the pools that stand in drains,
Let fall upon its back the soot that falls from chimneys,
Slipped by the terrace, made a sudden leap,
And seeing that it was a soft October night,
Curled once about the house, and fell asleep. TS Eliot, The Love Song of J Alfred Prufrock
Though these lines are not from Eliot's cat-naming Old Possum poem, they do reflect his cat preference as the inspiration of Andrew Lloyd Weber's Cats, now on film. Writer/director Tom Hooper's visuals capture the languid London of the story while the actors cannily imitate the sensuous personas of the notoriously enigmatic and elusive animal.Knowing that Eliot could not have envisioned a musical version of his whimsical poem, much less on film, it's not surprising that the musical remains even on film a mess of motifs and a thin story line. Add to that fuzzy CGI costumes and indistinct London backgrounds, it's a critically-panned production that maybe couldn't have been saved even with the magic of modern technology.Lead Francesca Hayward as Victoria is a magnetic ballerina and face, while Dame Judy Dench comes off quite well underplaying Old Deuteronomy, an ancient feline making the momentous annual decision about who will be the pre-eminent jellicle cat. Ian McKellen
as always steals his scenes, this time as Gus the Theater Cat, who appropriately laments the loss of great theater. Any cat proclaiming from London, the seat of superior theater, has the right to complain.Although there's probably more dancing than in Westside Story, the writing is not half as good. To use clichés like ""Look what the cat dragged in! and ""Cat got your tongue?"" is to seriously undermine the spirit of a pre-eminent 20th-century poet. No screenplay Oscar for this musical.Of course, the play and film count on the blockbusting ""Memory,"" sung here by a soulful Grizabella (Jennifer Hudson). Taylor Swift sings an ok ballad for her almost cameo appearance. Magical Mr. Mistoffelees is a pop-like confection that nevertheless allows actors to show their chops while giving the audience another tune to hum on their way out.Although themes of happiness coming from self-awareness and memory play throughout to unify the discursive story, Idris Elba's bad-boy Macavity is just not bad enough to lend gravity. Busy sets and sometimes lyrical song and dance can't redeem an otherwise flaccid story.If for only one of my favorite poets, I wish this play had more than one weak life, but maybe with eight more possibilities it will be worthy of Eliot and Hooper.",Negative
1331,Went home and apologised to my Cats after watching this abomination.2 stars for the laugh I got when Ian McKellan went 'meow meow meow',Negative
1332,"I used to have a standing order for a monthly donation to the cats protection league. I've cancelled it after seeing this, they should euthanise the whole sorry lot of them.",Negative
1333,No this wasn't Broadway. Nothing can outdo that. This was a movie projection of the Broadway play with a complete set. Broadway is like reading a book and it becoming your imagination of what the set looked like. This is how Andrew Lloyd Webber saw the set. The main character is a ballet dancer in London. And one of the guys is a ballet dancer and tap dancer in London. I commend them for their talent especially his tap dancing skills. You could tell he had been tap dancing from a very early age. WOW! Jennifer Hudson singing Memories was excellent. Her singing is so soulful. Taylor Swift sings Beautiful Ghosts and I enjoyed it very much. I enjoyed it very much but you have to go in watching it as a movie not a broadway play. Two very different things.,Negative
1334,"Although I am a big Broadway musical fan and have heard the soundtrack of Cats many times, I never knew the full plot. It was nice to go into the movie being familiar with the songs. Since I was familiar with the songs, I did note that some songs were not what they could of been, but overall they were very entertaining and even moving. During one song, I started off a little disappointed, but by the end of the song, enjoyed it very much. At a few points near the end, I got emotional and had chills. The plot line was very understandable for those who have never heard of it.
If you enjoy musicals, dance numbers, and Broadway-style solos, the movie is worth your time. It was a movie I would watch over and over and recommend to friends. Actors did a phenomenal job and obviously Jennifer Hudson was amazing. Quite a few ""new"" actors who did a wonderful job as well. Excited to see where they go in the future.",Negative
1335,I'm not sure I'll ever recover from seeing Ian Mckellen (SIR Ian Mckellen) drinking that cream.,Negative
1336,"Damn, this was one of the best musical spoofs I've ever seen. I literally laughed so hard, i couldn't catch breath. Good job!This is by far the most grotesque thing I've seen, and I've seen a lot of sick movies",Negative
1337,This could be the worst thing ever made who thought this would be a good idea. Is there still time to delete this film?,Negative
1338,"Never seen it as a musical, but can see it might be better on the stage!! Remember George Galloway in Big Brother, as awkward as that!! So wrong! No story! 2 people of 27 in the cinema left, after 10 minutes, the rest of us stayed to see if it got better, it didn't!!",Negative
1339,"Tom Hopper has become the most snobbish filmmaker with an Oscar... He now makes films that sound like people pleasers and sure things when the cinema is about emotion and guts. Don't adapt Broadway musicals, read André Bazin or take a page from Damien Chizelle's book. This remake tendencies that we are seeing suck, if you really have something to say or do with an adaptation do it, but don't rip it off and prentend we'll enjoy it like the real thing, not even if you cast Taylor Swift or Jason Derulo... p.s. BS",Negative
1340,"I just went to see the film adaption of Cats - I think it has to be one of the worst films I've ever seen.The film itself was largely devoid of storyline and frankly quite boring. The visuals were nice but overall it was gaudy. The choreography was OK but the vocal performances were questionable.The CGI and the movements of the actors was interesting but only for a few minutes. The way the cats moved varied throughout the film (walking on two feet or four feet) and I noticed a few errors in the sizes of the cats compared to their props & scenery.All of the sung parts seemed to be recorded 'dry', without any acoustics appropriate to the setting of the scene, which really spoiled the realism for me. Sounded just like the actors were in a vocal booth, two inches from the microphone.Several people walked out of the cinema halfway through, and I don't blame them. I stayed until the end in case it got better, but it didn't.",Negative
1341,"So so so terrible. From acting, to singing, to plot, it is all so horribly bad. BUT the worse of all is the CGI and use of technology. It doesn't even come close to looking good. Things float and move around, mostly their feet, that it looks so laughable.I recalled that I had heard it was bad, but that was 3 years ago. I didn't remember the what or why was bad about. Heck, the world experienced the COVID pandemic a few months after this movie was released. Anway, I received free HBO for the weekend, saw this, and decided that I had to see it for myself. I wished I would've come to IMDb to reminded myself about the bad the comments and reviews.I'm not making a joke here: I'm honestly surprised that HBO is even showing this still. If any of these actors have any kind of self-respect, they would demand that this film is never shown again. Stay away; far away. Wear a mask and don't get contaminated by this show.",Negative
1342,"Not at all as bad as the critics said. Sure it's not like watching the musical but the singing and dancing is very good. The characters are a bit one dimensional but they are from a book of poems for goodness sake. Judy dench has her lovely screen presence in it. It's a perfectly watchable translation from the film, given a bit more explanation than the stage play. I prefer the mungo Jerry number in this to the musical. In short. Watch with an open mind and not based on what the critics say.",Negative
1343,"I wasn't expecting much. I have never seen the musical. I have heard the song Memories, but that's it. All of that said, I thoroughly enjoyed this movie. Jennifer Hudson was incredible! The other stars were almost as memorizing for me - although keep in mind, I am someone who used to dance, and could watch hours of ballet without boredom. Well done!",Negative
1344,"They spent a whopping $95M on this crap. Tuneless musical based on a Broadway show and starring computer generated fur stuck around the faces and bodies of some actors singing too loudly. The original choreography was dumped in favor of what the CGI could produce.The major critics have all lambasted this bomb and the awards season has pretty much ignored it. Even Judi Dench couldn't squeeze a good mention out of any of them.Critics have said the sets are ugly and the CGI flying bodies go all blurry. Even the close-ups of singers, faces framed in CGI fur, go all wonky if they move. It's like a series of auditions in close-up or even worse, cat night at your local karaoke bar.Most of the actors are (blessedly) unrecognizable but Ian McKellen, Idris Elba, Rebel Wilson, James Corden, Taylor Swift, and Ray Winstone are all in this back-ally mess.",Negative
1345,Me and my boyfriend went to see Cats whole heartedly ready to enjoy it. Cats was a mistake. It is an affront to the people who created it. We walked out just over an hour into the film. People aren't exaggerating about how bad it is. It's THAT bad,Negative
1346,"Okay so I love musicals and cats (the animals. Never seen the musical). I went into this movie with a VERY open mind. Let me tell you: this film was *dreadful* in absolutely every respect.
There is zero storyline.NO character development (I don't actually think there are characters)The CGI is appalling and overused.The songs are forgettable.The dancing is CGI'd for the vast majority of the film.The singing is spoken, with the exception of 4 bars of 'Memory' (the ""highlight"" of the movie).There is no development of anything, just one song straight into the next song with no explanation of where the plot is going or why.I have NO clue what the film is actually about.I watched the entire film with my hands over my face and almost feeling angry for putting myself through it. A truly bad movie.",Negative
1347,I don't know why this movie was ever made and I don't know who the movie was made for. Because the jokes are so stupid I don't think kids would laugh at it. Just don't bother.,Negative
1348,"Honestly, I don't know how expectation here ever got beyond what the project always said on the tin. Humans dress up as cats and sing a mixed bag of songs and it's sort of a fabulous hot mess. If this premise is for you, then you'll like it. If it's not, you won't. (See also: Cats the musical.)Increasingly we are allowing ourselves to be pushed towards extremes of opinion on everything, and it's ruining our ability to see the shades of truth in between. The CGI in Cats bothered me far less than De Niro's waxy face in The Irishman (a film I liked far better than this, in spite of its needless miscasting).The scale problems didn't bother me much because I just suspended disbelief. I'm watching a movie in which cats sing, so really I'm not looking for dimension realism.Jennifer Hudson belts THAT note out, and it's a bit of a moment, but I'm not sure her sobbing throughout the song was the appropriate creative choice for the lyrics. But Judi Dench has bags of cheeky fun, and Laurie Davidson is a charismatic Mr Mistoffelees.Honestly, I left the cinema feeling like I'd seen a perfectly OK movie which couldn't be a lot better because the inherent source material isn't all that brilliant.To dismiss it outright, or enjoy kicking some pretty decent performers and dancers who enter into the spirit of it, isn't an especially balanced form of criticism.",Negative
1349,"The Emoji Movie, was... a terrible movie. But Cats takes the cake for the worst movie of all time. Like, if we compare them both together, The Emoji Movie is a million times better. The Emoji Movie, while obviously a big waste of time, at least had some funny moments and decent voice acting, for the most part. It also didn't make my eyes bleed from the CGI. Cats, on the other hand has no redeeming qualities. Trash music and story, as well as disturbing and nightmare fuel ""cat people"".",Negative
1350,"The movie theater was pretty full. And about 10 minutes in, it was full of sadness. You could tell people were getting angry. After about 15 minutes, I couldn't hear the movie over the crying, yelling and one guy was even howling. Three older ladies beside me took out lighters and lite themselves on fire. They just kept screaming, ""We're free, we're free."" We all stormed to the front counter to get our money back. Ans what do you know, they just had cardboard cut outs of CATS sitting up front. They were just toying with us. So we did what any logical person would do, we went out side and started punching cats.",Negative
1351,"Absolutely nothing made sense in this movie. Every visual aspect was nauseating, and an absolute waste of great talent. Jellicle zero out of jellicle ten",Negative
1352,"I am not a cat lover, but i love musical theater. In 1984, when Andrew Lloyd Webber's new musical Cats opened in Washington, DC's National Theater, i went to see it for the first time not knowing what to expect. I was blown away by the music, the staging, the concept. Over the years, i went to see the musical on stage three more times. And i couldn't wait to see a big-screen version that can be enjoyed by one and all, and not just those who can afford theater tickets. Finally, my dream has been fulfilled and i can die in peace. Cats the movie is pretty much what i imagined the musical on celluloid would be, with its near-purrfect casting and excellent choreography. While everyone was good in their own way, some impressed more than others. My favorite number and performer is probably Skimbleshanks the Railway Cat featuring Steven McRae followed by Mr Mistoffelees with Laurie Davidson and original song Beautiful Ghosts sung by newcomer Francesca Hayward. Also delightful with their turns were James Cordern as Bustopher Jones, Rebel Wilson as Jennyanydots and Jason Derulo as Rum Tum Tugger. A lovely surprise was Taylor Swift who wowed as Bombalurina, proving her early doubters wrong that she could carry off that role. The part of Old Deuteronomy, played by male actors in the stage versions, was given to Dame Judi Dench; she who became the first female M in the Bond franchise also did justice to this dignified role. Haters who decided not to like or love this movie before or after viewing it will find any reason or excuse to hate it. As for me, watching this Cats on the big screen left me ""feline good"".",Negative
1353,Went to see cats without seeing the musical or knowing the story (Not much if a story though). Once you get over the actors being cats you can appreciate that is is a film with dancing and singing which is done very well. Jennifer Hudson singing memory is outstanding (she can bang out a tune!). I would say go see it with an open mind and you may well enjoy it.,Negative
1354,"I think this film is overrated, I had high hopes going to see this film because the musical was good but it isn't good when you have the entire movie just singing about cats!! I didn't even understand what a jellical cat was and I found it really annoying.There's no plot to it and I wish it had some kind of backstory or at least some drama but it was terrible. I was bored out of my seat and waited for it to finish. It was so boring. They wouldn't stop screeching their voices.It's like that film you watch and you forget about for years like some nightmare",Negative
1355,They originally had a concept for a 2D animated film that looked amazing. Instead they went with this.,Negative
1356,"I never saw the Broadway show and did not know the story ahead of time. I already had my ticket before reading the reviews. I do not agree with the reviews of it being garbage and I am not sure why people said they were waiting for an orgy. There was nothing sexual about it. The cast was very talented but my opinion of the movie is that it was extremely boring. The costuming of the heads and faces were very unique and it was all a bit strange looking, especially the tails, but believe me, there are a lot of talentless garbage movies out there, this was not one of them.",Negative
1357,"Well, I finally ignored the bad reviews and sat through this, and what can I say about it? Well, it at least improves over the play. Yeah, the CGI was a disaster, there's no getting around that; they tried something, and it didn't work, and unfortunately, most people can't seem to see beyond that. But the movie and story itself, an improvement in every way. First, it actually has a bit of a story. The original play, it was basically one cat after another appearing and singing about their one defining feature, and that's it. This, while it does that too, at least expands on things and gives more characters actual character rather than being a one song appearance character.The story and character of Victoria and Mistoffelees are really expanded upon, especially Victoria, who is now the main character, as is their relationship, and Macavity and Grizabella a little bit too, giving more depth to their character and investing you in them and their interest a little more rather than them just appearing for a single song and dance, and then they no longer matter. Instead, they actually take part of the plot and the overall story and have more to do with things, especially Victoria, who even gets her own song and helps out Grizabella instead of just being another background character. For example, instead of Mistoffelees' song just being an introduction for and about his character, the scene is given more depth where he's trying to gain his confidence to save the day while the others support and encourage him. It also introduced him earlier and established he was magical back then rather than have him be a deus ex machina like in the stage musical. Little details like this go a long way. They actually do the ""show, don't tell"" rule for all of the characters to show what they're like rather than the play that only sings what they're like and doesn't show it.Of course, overall the movie still isn't much of a story, but at least it's an actual story instead of one random song and dance strung together by another for something that pretends to be a story like the wayt the actual musical was, so it feels like there's actual some kind of stakes or plot to follow. When it comes down to it, story and characterization plays the biggest part of a movie, and this at least has that with some of the characters, which the play doesn't (excluding Grizabella). In the original, the only character you really feel anything for is Grizabella, but in this one, you can feel at least a little bit for some of the other characters, which is an improvement over the play.Obviously, the movie was still a flop, and the CGI did not work out, but if you compare it to the original, it improves over it in almost every way, which is at least some kind of win. Not that I'll be watching either of them again, but I'll take this over the original any day.",Negative
1358,"Help, i think i have a ptsd, but i gotta say its the best advertisement for cat adoption",Negative
1359,"Who thought it was a good idea to make this ?
The Idea of combining cat and human with CGI is terrible and all those cat humans looks like an adult's stuff of nightmares. Never mind for children",Negative
1360,Given that the original stage version of Cats is complete rubbish I have no idea why anyone would expect a movie version to be any better.,Negative
1361,I actually got sick from watching this. Or I already had a fever. I don't know.,Negative
1362,"We loved the broadway musical so decided to see CATS the movie. We saw the reviews and went in with low expectation. Guess what, we enjoyed it. People say they liked the musical but not the movie due to the music. It was the same music except for 1 new song and the music for one song changed but the words were the same. I didn't want it to end and wished they had added a few more songs. The visuals were amazing and I loved the little mice. Also glad that they made Victoria the new cat to explain what was happing which I had to do for the broadway musical. Yes it was different but it was suppose to be.",Negative
1363,I got a case of cat scratch fever watching this hairball of a movie.,Negative
1364,"Actually, I wanted to give it 1 and a half but the feedback won't let me so I rounded it up to 2 instead of down to 1 on the strength of Taylor Swift being in it.
(The other one was for the brilliant Rebel Wilson, the only joy in the movie)
So, why did it bomb and why did I rate it so low? Easy...it's a dire film.
The music is appalling and there's nothing at all to sing along to and no catchy tunes whatsoever. That's a big fail for a musical. The 'lyrics are boring and uninspiring and tbh half the time I could not make them out anyway.
The acting is appalling. I honestly thought Francesca Hayward's 'character' had a rigid face for the first half hour as hers never changed. You can tell she's a ballerina but her posh poses had no place as a cat. She should have been taught to dumb down her posing.
The CGI wasn't very good. The sets all looked as if they were going to be great but had not yet been finished off. The very human faces were too human, they were human faces on cats' bodies, bizarre. They should have cat-ised the faces so that they suited the bodies. And boobs on cats??? Rebel is a big lass, they should have dealt with her breasts in CGI to make them more cat like.
Finally, the story was crap. It was long and drawn out at the start and then amounted to nothing.
I admit I didn't watch the final part (maybe 20 mins or so) I honestly just couldn't bare it any longer.
Conclusion: Everyone should watch this movie just to see how bad movies can actually get.",Negative
1365,"The biggest monstrosity of the year malformed and melted computer cats dancing via cgi with blurry legs and no feet it's like they spend all the budget in the biggest and overrated stars like Taylor Swift and James Corden by the way the worst in this movie. My God, Andrew Lloyd Webber needs to sue universal for this garbage.",Negative
1366,"Cats is a once in a lifetime movie, not since the legendary birdemic have I been so absolutely bamboozled by the cinematic catastrophe that is this film.",Negative
1367,They ruined the original musical. This iconic piece is now trash in theaters. Music was not good either.,Negative
1368,Just a fun fact if you ignore the stupid plot and the scary ps2 faces and focus your attention on the feets of the characters (especially in the background) you can see that the cats hover along the surface. I'm pretty sure me and my friend saw a background character glitch out. Anyway a surreal experience.,Negative
1369,"People all say that this is a garbage movie
But I think they're also forgetting that there are ranks within the garbage movies
And THIS movie is king of garbage movies, Jellicoe cats unite!The writers knew what they were doing and I'm proud of them",Negative
1370,"Yes the cats look a bit freaky. Some things are made for theatre and this is certainly one of those things. The acting / singing is wonderful, unfortunately the cars sometimes look terrifying.
Worth the watch.",Negative
1371,This is absolutely stunning. This movie shows how far movie makers can go wrong. i'm literally astonished. couldn't believe this movie is real until the end. Kept asking myself is it possible? is something wrong with me? am I dreaming? or maybe i'm still dreaming... that makes more sensehats off to Tom Hooper so I can throw the hat at him,Negative
1372,No waste you time paying to see this movie no even if when get out on digital o dvd. Get the Musical DVD version and enjoy CATS.,Negative
1373,"But really, love the musical, this movie is such an disgrace",Negative
1374,A awful film to watch will give you a headache and some brain damage,Negative
1375,"Wow. Now I understand why people sometimes give 1/10 to movies. Like what was that? It was so unnecessary,uncomfortable and lame. I couldn't even understand plot. Every cat singing about being cat? It supposed to be something that would catch audience in 2019-2020? Also comedy genre? Is this for seriously?
It was so bad. Now I will have nightmares after watching this.",Negative
1376,"But it's technically a bad musical. So its actually a pretty decent adaptation (and I've seen the musical too). The appeal of Cats is the songs and the musical numbers, and the movie did right by both.The musical numbers were terrific and the big name singers all delivered. And most surprisingly there were some really weird visuals that left me with my jaws agape. Crazy. My body was ready for anthropomorphic cats but it was not prepared for.... well, i won't spoil the craziness. All i'll say is that I've never seen anything like it.",Negative
1377,"""Cats"" is such a strange film. If it had taken a much, much simpler, stripped-down approach, it could have been charming and sweet. Talk about gilding the lily: the filmmakers chose to pile on the CGI, and along with it a lot of unnecessary dialog and additional ""plot"" to this paper-thin musical. The Broadway show is a silly string of funny songs with one poignant ballad thrown in; the movie strains to add an actual storyline for no particular reason.To be fair, some of the performances are just fine, particularly Francesca Hayward, who does a marvelous job with her songs and is wonderful to behold in her dance scenes. Those bright spots are few, though, with truly awful, broad, unfunny vaudeville from Rebel Wilson and James Corden. Wow, are they bad. They act like friends watching the movie will be impressed, as if they're in a high school play and need to ham it up. Will Rebel Wilson ever star in a role that doesn't feature her constantly hurting herself, doing pratfalls and smacking herself in the face?A scroll through this IMDB page shows you just how many people were involved with the creation of this film. How much money and effort could've been saved here, just approaching the light, cute source material with simplicity.",Negative
1378,Loved this movie and most of the songs! The CGI was mesmerizing. The actors and performers in this movie should not have been ashamed. I finally saw it and I loved it.,Negative
1379,"I don't normally leave reviews but in this case I couldn't resist there is so much hate on this film! I grew up on seeing cats at London theatre and loved it, this was a good representation of cats the ending was a bit weird. Definitly worth a watch if you like the original cats!",Negative
1380,"Ok I know I am not the only one wondering why they decided to make the remake of this. Play on Broadway was awesome, this? Not so much. Between the border line weirdos in the audience claiming to be ""furries"" this should be rated nc-17 just for that. How many neutered crotch shots can we see in one film? ...sorry cats but you are for the dogs!",Negative
1381,I didn't see this sober and neither should you. I repeatedly thought I was tricked into watching hours of video game cutscenes.,Negative
1382,"People have been overcritisicing this movie like if all movies need to leave a legacy for humanity. You can simpliy go, enjoy the music and disconnect. Nothing in the movie is real (like Star Wars either) so stop criticising the human-looking cats. Jennifer Hudson's interpretation is outstanding and the cast of singers and dancers do a great job. Francesca Hayward is lovely as Victorìa. James Corden however, looked a bit disconnected from the character and was two much James Corden. The story goes fine until we have seen about 40% of it and goes down, turning too slow, then it manages to recover to have a decent second part. I don't regret it. Maybe it's because I like musicals.",Negative
1383,"This does not translate well onto film.
First half... didn't care what happened to anyone, wondered if this would be the first film I walked out of.
Second half.... became more interested in the characters and the vague storyline. Things that I hated:
Jennifer Hudson's weird beard effect.
Jennifer Hudson crying through the whole film, sing the damn song and stop with the gurning!
Ian McKellen lapping out of a bowl.
Judi Dench singing. Love her, hate that someone said ""sing it, Judi"".
The balloon ride! What. The. Hell.
In summary, the stage gave it the magic, on film it's just weird and cringey.",Negative
1384,"Rarely does a film come along that feels like a cultural misstep of epic proportions, but Cats (2019) is undoubtedly one of the worst movies in cinema history. It's not just bad-it's a baffling, cringe-inducing spectacle that somehow manages to fail on every conceivable level.The CGI is nightmarish, creating grotesque, anthropomorphic cats that are neither charming nor believable. The story-if you can call it that-is a nonsensical mess of disconnected musical numbers, with no clear direction or emotional resonance. Even the cast, which boasts an impressive lineup of stars, seems uncomfortable, delivering performances that range from awkward to downright embarrassing.From the unsettling production design to the lack of any coherent artistic vision, Cats is a disaster that defies explanation. It's not just a bad movie-it's a cinematic trainwreck that will haunt audiences for years to come. This is the kind of film that makes you question how anyone involved thought it was a good idea. Cats isn't just a flop; it's a monumental failure in the history of filmmaking.",Negative
1385,"So, I'm picturing the following scenario. Idea gets pitched to studio exec, gets greenlit based on success of some other recent musicals (Star is Born, Bohemian Rhapsody and whatnot), goes into production. OK, so far I can understand.But at some point, SOMEONE must have seen the dailies, right? At that point, it was not too late to shut it down or maybe go a different direction. What went wrong at that stage?",Negative
1386,"The songs are great, as are the musical numbers. Jennifer Hudson, Jason Derulo, and Taylor Swift all sing and purr-form their rears off.Only negative was a really creepy Idris Elba, who almost looked like he was going to hang cat dong.But as i hinted at in the title the film sounds great and has some pretty visuals. It also has some crazy surprises in it that I've never seen in a movie before.It wasn't a good movie. But then again, Cats isn't technically a good musical either. Its all about the songs and musical numbers. And the performers here all delivered.",Negative
1387,"Total embarrassment, just because you can do something doesn't mean you should. I can drive with my feet, doesn't mean it's a good idea.",Negative
1388,"Just the think of the professional cast and the high budget that was poured into this film, made this joke even funnier.10/10 - for making me laugh so strong.Yep. Reviews on IMDB were right. I needed to verify it myself.It's like watching a long commercial break with cats promoting different products and wishing the break will be over as soon as possible.For 30 minutes, it's pretty funny. After that, not so much. Laughs are replaced with a feeling of torture. I would play this movie 100 times to my worst enemies.",Negative
1389,"Wish I could review the reviews. It seems there's an incredible critical bandwagon built on reviewers who expected something other than humans weirdly pretending to be cats. If you don't like the theatrical version and have never read the poems, then you probably won't like it. If you know and like both, then you'll appreciate the movie. It could've been better, especially with more dancing, but the music stays true to the Broadway and West End classic, and the newly injected plot is a nice and slightly cohesive add. It's fun, nonsensical, and a pleasant way to spend a rainy Sunday afternoon.",Negative
1390,"People are hating on this for no good reason. The performances were great and the dancing was exceptional. These are some of the principal dancers from the Royal Ballet, people. If you are a dancer or a fan of dance, you will love this movie. If you hate musicals and dance, why did you watch it to begin with?",Negative
1391,"I am far from an expert on musicals and my singing and dancing are subpar, but I thought Cats was ok. Not this movie but the play/musical whatever it's called with real people on a stage. This abomination gave me nightmares and I am an old dude. The story, music, and acting could have been amazing, but no one will ever know because visually the entire film is like a million fingernails scratching slowly down a million chalkboards. It was like Gilbert Gottfried singing the most beautiful song ever, the song itself is still good you just never know it because it is dressed in the worst visual effects ever. And James Corden, how is he a thing? He isn't funny, his voice is the vocal equivalent of the visual effects of this movie. I would rather put leaches on my eyeballs than be in the same universe where this doucherocket exists.",Negative
1392,"The only thing good about this movie is a couple of the songs, which are you know, not original. The reason I give Cats a 2 and Not a 1 is that I found some of the songs enjoyable. Even if they were reused. Bleh, go waste all of your 9 lives Cats.",Negative
1393,Don't have the words to describe it. You just can't unseen it.,Negative
1394,I left halfway through. Most terrible movie of 2019!,Negative
1395,"Thought this would be atleast hilariously bad spurred on by the terribly hilarious reviews but I assure you the witty reviews are the only entertainment involved with this film. Disjointed, dull and just generally horrific I felt like it would never end. Particularly scarring somehow even more so as the rest was the sight of Idris Elba as a cat something burnt into my eyes now nightmare worthy.",Negative
1396,"Let me make it short this is the nastiest, disgusting, nauseating, loathsome, sickening, nauseous movie made in the history.",Negative
1397,"If you watched the trailer, and couldn't tell that this movie would be a steaming mug of garbage juice, then it's your fault for going to see it. I gave it 2 stars instead of 1 because at least they tried to warn you.",Negative
1398,There were sparks of entertainment but not enough to to keep my interest. A few audience members walked out. I struggled not to follow.,Negative
1399,"You can tell the true stage performers in this. There is great singing, dancing and acting by them. There are 1 or 2 of the tv/film actors that let it down a bit.
The costumes look like they have come straight from the theatre performances which I love.
If you were expecting a movie then you will be disappointed. If you are expecting a stage show XL you won't.",Negative
1400,"I wasn't planning to see CATS today, but the theater I went to played CATS instead of the movie I played to see. I did not see a Broadway production of CATS, but I have seen it performed live in my area and did not care for it at all. Today I was pleasantly surprised. I loved the characters of Mr. Mistoffelees and Victoria. I thought Rebel Wilson's cat was very well done. For the first time ever I got the sense that there was a story, and I was able to follow it. I'm glad I saw it and hope lots of cat lovers get out to see it.",Negative
1401,"That's literally all I have to ask. What the hell did I just watch?This movie is a disaster. The CGI leaves a lot to be desired, the soundtrack is ugly, and the plot is completely altered from the original play.",Negative
1402,"I HATED the musical on stage when I saw it in 1980. There was little plot, most of the songs sucked and I was bored. The movie has some of these issues but I ended up sort of liking it. The makeup on the people wasn't that bad and everybody could sing, act and dance. Also there was some startling set designs--it certainly LOOKED great! I almost did walk out about 30 minutes in when a number with singing mice and tap-dancing cockroaches (I'm not kidding) started up but I stayed. It got much better after that. Most of the songs were unmemorable but I loved ""Mr. Mistoffelees"" and (of course) ""Memory"". Also Jennifer Hudson was superb in her role. She sang ""Memory"" so beautifully I started crying. So it's not a great movie but it's certainly not the bomb people are saying it is.",Negative
1403,Title says it all. Whoever thought this idea would translate well into real life had the thought whilst high on DMT or something. Fantastic stuff if you enjoy terrifying nightmares and waking up in a cold sweat.,Negative
